client_id,name,lastname,ID,email,phone,country,city,address,fecha_registro,fecha_nacimiento,genero,estado,canal
CL-00126,Benjamin,Petitjean,SIM-3073488K,elodiedavid@example.com,+33 694598243,Francia,Lacroixboeuf,"5, rue Richard, 13734 Saint Arthur-les-Bains",2024-08-14,1974-06-25,Femenino,Inactivo,Referido
CL-00127,兵,王,SIM-Y1810782S,pingcui@example.com,+86 688019961,China,淮安市,宁夏回族自治区俊县东丽郑州路s座 766248,2025-07-12,1975-05-19,Masculino,Activo,Web
CL-00128,丽丽,费,SIM-1361520N,wangjun@example.com,+86 687511023,China,武汉县,云南省拉萨县丰都梁路c座 904629,2025-09-16,1999-11-17,Otro,Activo,Tienda física
CL-00129,Néstor,Baena,SIM-X0907952G,banosvirginia@example.com,+1-809 633254295,Dominican Republic,Huelva,"Urbanización de Emilia Angulo 2 Piso 1 , Pontevedra, 13237",2025-06-08,2004-08-18,Otro,Activo,Referido
CL-00130,Isidoro,Rico,SIM-Y1557985B,leire52@example.net,+34 674879105,España,Sevilla,"Paseo de Encarnita Sans 10, Segovia, 02886",2023-10-19,2006-03-28,Otro,Activo,Instagram
CL-00131,秀荣,高,SIM-X0178521H,pingyuan@example.com,+86 665104990,China,岩市,山东省东县平山张家港路n座 505249,2024-07-27,2003-06-01,Masculino,Activo,Referido
CL-00132,Milena,Pastine,SIM-6035886L,atenulfpucci@example.org,+39 657256541,Italia,Valduga,"Vicolo Elmo, 51, 18020, Aurigo (IM)",2023-12-29,1969-01-14,Femenino,Activo,Referido
CL-00133,Guy,Fouquet,SIM-Z2758489F,torreslaetitia@example.net,+33 697414261,Francia,Sainte Marcelle-les-Bains,"2, boulevard Tristan Voisin, 40537 Ollivierdan",2025-01-26,1952-03-24,Femenino,Activo,Tienda física
CL-00134,Augustin,Robin,SIM-5695647L,zoe14@example.org,+33 671516567,Francia,Collin-les-Bains,"16, chemin Inès Camus, 02709 Saint SusanBourg",2024-05-17,1975-06-08,Femenino,Activo,Instagram
CL-00135,Apolonia,Cornejo,SIM-5326279P,alcolealino@example.net,+34 669094762,España,Málaga,"Paseo Alex Carrillo 80, Albacete, 02864",2025-08-14,1951-08-09,Otro,Suspendido,Instagram
CL-00136,Asunción,Palomares,SIM-1822450E,marcosguiomar@example.net,+34 600996091,España,Pontevedra,"Callejón de Fabiana Requena 44 Apt. 39 , Teruel, 39623",2024-03-30,2004-04-29,Femenino,Inactivo,Referido
CL-00137,磊,帅,SIM-3850541L,liluo@example.net,+86 674463281,China,宜都县,辽宁省西宁县西夏合山路T座 959203,2024-03-06,1961-12-14,Masculino,Activo,Referido
CL-00138,Aldonza,Preciado,SIM-9691993T,oteroangel@example.com,+52 614140522,México,San Aida de la Montaña,"Privada Jamaica 839 896, San Barbara los altos, DF 35517-6310",2025-05-06,1954-08-08,Otro,Activo,Web
CL-00139,Eleni,Mohaupt,SIM-Z2688638F,ylorch@example.net,+49 691056343,Alemania,Neustadt am Rübenberge,"Trübgasse 73/37, 23129 Sangerhausen",2023-11-05,1949-08-22,Femenino,Activo,Referido
CL-00140,Javiera,Ramos,SIM-X0305733V,renatariquelme@example.net,+34 682811605,España,Teruel,"Cañada María Belén Viñas 4 Piso 7 , Ourense, 02208",2024-04-30,1986-10-30,Masculino,Activo,Tienda física
CL-00141,Monica,Harris,SIM-Z2212470P,nvelazquez@example.com,+1 633645680,Estados Unidos,Davidshire,"67843 William Inlet Suite 629, North George, VA 58849",2024-08-17,1982-02-22,Masculino,Activo,Tienda física
CL-00142,康弘,青木,SIM-Z2567949E,nishimurayui@example.com,+81 633048220,Japón,白井市,青森県御蔵島村鶴ヶ丘12丁目7番16号 虎ノ門虎ノ門ヒルズ森タワーシャルム740,2025-06-03,1994-05-03,Masculino,Inactivo,Tienda física
CL-00143,Samu,Arias,SIM-Z2771209P,elarranaga@example.net,+58 680005278,Venezuela,Teruel,"Glorieta Cristóbal Batlle 7 Puerta 2 , Zamora, 09374",2024-12-21,1974-09-15,Masculino,Activo,Instagram
CL-00144,Germana,Mocenigo,SIM-X0671642L,sole70@example.net,+39 618455540,Italia,Collelungo Sabino,"Contrada Scarponi, 19 Appartamento 68, 00164, Roma (RM)",2025-07-13,1972-04-04,Femenino,Inactivo,Web
CL-00145,Jos,Villaseñor,SIM-5003333M,clemente10@example.com,+52 616261692,México,Nueva Mauricio,"Cerrada Jalisco 650 Interior 097, San Carlota de la Montaña, PUE 97792-3959",2025-03-21,1960-06-19,Otro,Activo,Instagram
CL-00146,Ulises,Rocha,SIM-X0111327F,jluis@example.net,+34 621393282,España,Pontevedra,"Acceso de Jorge Jáuregui 55, Tarragona, 10150",2024-11-13,1964-11-20,Otro,Activo,Tienda física
CL-00147,Гремислав,Степанов,SIM-X0684495S,gorshkovatamara@example.org,+7 699778027,Rusia,с. Апрелевка,"к. Ухта, ш. Пограничное, д. 19, 377924",2024-06-25,1974-01-04,Masculino,Activo,Instagram
CL-00148,Eleanora,Michelangeli,SIM-Y1572226S,onistomilo@example.net,+39 662248466,Italia,Scarnafigi,"Rotonda Flaiano, 192 Appartamento 1, 58017, Pitigliano (GR)",2024-04-03,1998-12-17,Masculino,Activo,Referido
CL-00149,Deborah,Brown,SIM-1902350C,bmorales@example.com,+1 630293394,Estados Unidos,West Michaelville,"90452 Zachary Fords Apt. 116, Harrisonland, DE 61486",2023-12-26,1953-09-27,Masculino,Activo,Web
CL-00150,亮介,小林,SIM-3811336Y,yokotakahashi@example.com,+81 608736547,Japón,中央区,滋賀県横浜市保土ケ谷区戸島28丁目9番11号,2023-11-29,1984-03-10,Otro,Activo,Referido
CL-00151,Adalberto,Ayala,SIM-Z2210657N,dulcedavila@example.com,+1-809 623304578,Dominican Republic,Valladolid,"Pasaje de Clarisa Bravo 23, Ourense, 31167",2024-04-26,1970-09-15,Otro,Activo,Tienda física
CL-00152,Rita,Schacht,SIM-Y1402447E,froehlichharald@example.org,+49 605291161,Alemania,Döbeln,"Lorenzo-Ullrich-Straße 986, 11717 Oberviechtach",2025-07-30,1967-06-11,Otro,Inactivo,Tienda física
CL-00153,Guadalupe,Moreno,SIM-6179730K,natanaelbaro@example.com,+1-809 666101128,Dominican Republic,Segovia,"Ronda de Jonatan Figueroa 2, Lleida, 17703",2025-07-10,1961-06-23,Masculino,Activo,Referido
CL-00154,Marco,Catenazzi,SIM-Y1603547X,ruggero81@example.net,+39 689240328,Italia,Isolotto,"Rotonda Carriera, 658, 20161, Bruzzano (MI)",2025-03-26,2003-01-26,Otro,Activo,Tienda física
CL-00155,Madeleine,Jacob,SIM-6591735G,frederic88@example.net,+33 644142843,Francia,Durand,"6, chemin Delattre, 38370 Saint Marcel",2024-01-23,1953-08-18,Femenino,Inactivo,Web
CL-00156,Calixta,Olmedo,SIM-2204892C,dsaez@example.net,+34 619819270,España,Zamora,"Alameda Yago Álamo 23, Málaga, 09533",2025-07-15,1988-01-08,Otro,Inactivo,Web
CL-00157,Julie,Hooper,SIM-4672085A,ashley45@example.org,+1 634723850,Estados Unidos,New Justin,"572 Dennis Garden Suite 757, West Arthurtown, VT 85805",2025-02-03,1950-08-01,Otro,Activo,Referido
CL-00158,Zacarías,Llorente,SIM-8153214J,antonio82@example.org,+34 606496278,España,Córdoba,"Acceso Fortunato Sales 57, Albacete, 33731",2025-07-08,2005-05-28,Otro,Activo,Instagram
CL-00159,Esmeralda,Marquez,SIM-Y1587286X,lorenzo19@example.net,+1-809 664247987,Dominican Republic,Alicante,"Cañada Leandra Castro 2, Burgos, 04574",2024-12-31,1963-04-15,Masculino,Activo,Instagram
CL-00160,琳,刘,SIM-8707937E,izhao@example.org,+86 650914739,China,柳市,河北省勇市大东刘路O座 530452,2025-01-07,1978-01-16,Otro,Activo,Web
CL-00161,欣,朱,SIM-2262259W,junjia@example.org,+86 621717677,China,莉市,四川省桂兰市华龙孙路Z座 930683,2023-11-21,1967-10-12,Otro,Inactivo,Referido
CL-00162,香織,福田,SIM-Y1993893T,minorusato@example.net,+81 670842428,Japón,江戸川区,岐阜県南房総市西川14丁目18番17号,2024-04-24,1949-12-18,Masculino,Inactivo,Web
CL-00163,Matías,Garay,SIM-3277985W,nnicolau@example.org,+58 675620576,Venezuela,Barcelona,"C. Amancio Abascal 50 Apt. 81 , Castellón, 33455",2023-09-21,1980-04-13,Otro,Activo,Tienda física
CL-00164,鹏,田,SIM-3709127D,yangyu@example.net,+86 692630948,China,合山市,陕西省秀芳县高港余路M座 660515,2024-01-18,1968-10-01,Otro,Activo,Tienda física
CL-00165,Concepción,Torres,SIM-4055810J,usanmartin@example.com,+34 617425508,España,Córdoba,"Via de Marco Uribe 545, Segovia, 29143",2024-08-13,1950-08-15,Otro,Suspendido,Referido
CL-00166,Vicenta,Rico,SIM-4309046L,ssolano@example.org,+34 637710712,España,La Rioja,"Pasadizo Manuel Bonilla 3, Burgos, 17416",2024-05-28,1951-07-19,Masculino,Inactivo,Web
CL-00167,Lorena,Aller,SIM-4362601F,pchaves@example.net,+34 600542386,España,Cáceres,"Alameda de Noé Acuña 682, Vizcaya, 21028",2024-06-11,1966-03-23,Masculino,Activo,Instagram
CL-00168,Эдуард,Меркушев,SIM-3852580B,jakovlevvalerjan@example.com,+7 638646612,Rusia,к. Сургут (Хант.),"д. Шилка, ш. Добролюбова, д. 262 к. 4, 108452",2024-04-27,1945-02-03,Otro,Activo,Tienda física
CL-00169,Abel,Diez,SIM-1177045C,ibenitez@example.com,+34 636272143,España,Salamanca,"Cañada Jesusa Orozco 387 Puerta 8 , Asturias, 15312",2024-10-10,1991-11-29,Otro,Activo,Tienda física
CL-00170,Mariano,Nitti,SIM-Z2427226J,delfino92@example.org,+39 638509229,Italia,Maracalagonis,"Rotonda Francesco, 0, 63063, Carassai (AP)",2024-06-15,1999-12-02,Femenino,Activo,Instagram
CL-00171,Rosalia,Florio,SIM-X0757875W,maria49@example.com,+39 696662789,Italia,Valle San Nicolao,"Contrada Gentili, 5, 10141, Torino (TO)",2024-05-03,1998-08-28,Masculino,Inactivo,Web
CL-00172,Larissa,Camargo,SIM-3696980Y,csampaio@example.com,+55 698280329,Brasil,da Rocha,"Jardim Albuquerque, 6, Vila Copasa, 66573-942 da Cunha da Prata / MT",2023-11-02,1945-01-30,Otro,Inactivo,Web
CL-00173,玲,杨,SIM-Z2151781Q,aqian@example.net,+86 684942204,China,上海县,山西省海门市永川石家庄街b座 426159,2023-12-08,1967-02-24,Masculino,Suspendido,Referido
CL-00174,Guarino,Gentilini,SIM-7511479R,sergiusnovaro@example.net,+39 679533694,Italia,Granozzo Con Monticello,"Contrada Pucci, 8, 21036, Gemonio (VA)",2024-07-17,1946-08-09,Otro,Inactivo,Instagram
CL-00175,Ángela,Ballesteros,SIM-Z2341288A,cristobal56@example.net,+58 685774511,Venezuela,Huesca,"Acceso Abril Galán 38 Apt. 10 , Almería, 10533",2023-10-01,2000-07-29,Masculino,Activo,Instagram
CL-00176,Bailey,Powell,SIM-7010137J,carrolllauren@example.com,+1 613891124,Canadá,East Megan,"74093 Amy Street, Hernandezside, NS M9M 8S5",2025-02-11,1981-04-11,Femenino,Activo,Tienda física
CL-00177,Katherine,Byrd,SIM-X0834052A,patrickfoster@example.net,+1 667336799,Estados Unidos,New Samuelton,"42411 Nicole Square Suite 928, Autumnmouth, WV 50577",2025-05-15,1976-02-16,Masculino,Activo,Tienda física
CL-00178,鹏,罗,SIM-Z2286240V,longyan@example.org,+86 650596931,China,马鞍山县,西藏自治区勇市吉区王街k座 727334,2024-04-19,1947-10-10,Femenino,Inactivo,Instagram
CL-00179,Jaime,Nogueira,SIM-9108004G,susana02@example.net,+34 666041838,España,Navarra,"Via de Chus Puig 83, Cuenca, 49122",2024-04-30,1957-09-10,Femenino,Activo,Web
CL-00180,Benjamin,Rasmussen,SIM-Y1901471S,deannawilliams@example.com,+1 688705184,Estados Unidos,Farleyburgh,"056 Lisa Cape, Birdbury, IN 03334",2024-05-25,1948-03-09,Femenino,Activo,Web
CL-00181,Adamo,Verdone,SIM-8183117Q,magrassipompeo@example.net,+39 609709065,Italia,Colli A Volturno,"Piazza Tiziana, 50 Piano 6, 00033, San Bartolomeo (RM)",2024-08-08,1949-03-16,Femenino,Activo,Referido
CL-00182,Cosme,Lorenzo,SIM-X0687781N,anguitajoaquin@example.org,+34 666251402,España,Cantabria,"Camino Inocencio Duarte 96, Toledo, 32078",2025-02-22,2005-12-21,Femenino,Activo,Referido
CL-00183,Emilio,Morales,SIM-2274381A,barbara45@example.com,+58 687382759,Venezuela,Guipúzcoa,"Cuesta de Leocadio Yuste 24, Lleida, 27958",2023-11-22,1970-05-18,Otro,Suspendido,Instagram
CL-00184,Vicki,Frank,SIM-X0955769G,penny82@example.com,+1 682068774,Estados Unidos,Port Kevinfort,"10180 Villanueva Road, East Kimberly, MI 65659",2024-05-12,2000-09-16,Masculino,Suspendido,Web
CL-00185,直子,鈴木,SIM-Z2990796Z,momoko84@example.org,+81 684064364,Japón,夷隅郡大多喜町,京都府南房総市上広谷38丁目24番13号 シャルム丹勢835,2024-11-05,1952-03-25,Otro,Activo,Referido
CL-00186,Роман,Соловьев,SIM-8439307D,ladislav1972@example.net,+7 617913630,Rusia,к. Набережные Челны,"клх Галич, бул. Белорусский, д. 3, 122802",2024-09-27,1998-11-21,Otro,Activo,Web
CL-00187,幹,小林,SIM-Y1151798G,yamamotokana@example.com,+81 608836732,Japón,鎌ケ谷市,熊本県清瀬市中小来川30丁目27番19号 皇居外苑パレス518,2024-11-07,1993-03-01,Masculino,Activo,Instagram
CL-00188,Yilmaz,Naser,SIM-X0390446K,igute@example.com,+49 691781275,Alemania,Herzberg,"Heinrichallee 69-91, 29985 Wolfach",2025-07-10,1988-10-28,Otro,Activo,Web
CL-00189,楠,邓,SIM-Y1472841J,eqian@example.org,+86 634460261,China,西宁市,安徽省重庆县兴山沈街Z座 216148,2024-12-30,1949-06-07,Femenino,Activo,Web
CL-00190,Jennifer,Mitchell,SIM-2262310F,stewartapril@example.com,+1 681429883,Canadá,Jamesview,"300 Mendez Junction, East George, NU H7C 6S1",2024-03-03,1995-10-20,Otro,Activo,Referido
CL-00191,Kimberly,Mcfarland,SIM-X0239077S,gmorgan@example.org,+1 669625415,Canadá,Lake Sherrychester,"6514 Lynch Cove Apt. 281, Randallton, PE L2T 3B4",2024-03-08,1988-08-27,Femenino,Activo,Instagram
CL-00192,直樹,木村,SIM-Y1661585L,watanabeakemi@example.org,+81 658761534,Japón,清瀬市,京都府川崎市川崎区中鉢石町24丁目4番7号,2025-05-01,1954-06-16,Masculino,Activo,Referido
CL-00193,Teresita,Franch,SIM-Z2830469C,jose-ramon37@example.net,+58 625440012,Venezuela,Navarra,"Rambla de Blanca Vendrell 20, Ourense, 13851",2025-08-08,1985-11-10,Otro,Activo,Instagram
CL-00194,Maria Clara,Pastor,SIM-Y1952554S,henrylopes@example.net,+55 630059025,Brasil,da Mata dos Dourados,"Lago Ana Laura da Rosa, 85, Copacabana, 02688-856 Silva do Amparo / BA",2025-05-31,2005-02-01,Masculino,Activo,Web
CL-00195,强,汤,SIM-Z2533437X,dlei@example.com,+86 606173654,China,六安县,海南省昆明县徐汇羊街d座 810139,2024-04-21,1988-04-04,Femenino,Activo,Referido
CL-00196,Celestino,Malo,SIM-6093056B,qadan@example.net,+34 636270912,España,Cáceres,"Plaza de Glauco Sáenz 54 Puerta 3 , Jaén, 36402",2024-06-02,1976-03-13,Masculino,Inactivo,Instagram
CL-00197,Kelli,Mcdaniel,SIM-Z2953617A,qstout@example.org,+1 646973999,Estados Unidos,East Josebury,"610 Roberts Meadow Suite 950, Prestonborough, AR 54212",2024-07-30,2002-02-08,Femenino,Activo,Referido
CL-00198,兰英,陈,SIM-X0284881A,qinlei@example.org,+86 645054575,China,六盘水市,河北省萍县东丽梧州街w座 752907,2025-04-16,1956-08-01,Otro,Activo,Web
CL-00199,舞,坂本,SIM-Z2279314Z,rikanakajima@example.com,+81 600986586,Japón,羽村市,長野県横浜市神奈川区西神田9丁目15番6号 横林ハイツ364,2025-07-27,1971-07-02,Femenino,Activo,Instagram
CL-00200,Lindsey,Christensen,SIM-Y1969372C,ian88@example.org,+1 672355866,Estados Unidos,West Peterbury,"51766 Donald Village, Davidchester, MT 69542",2024-06-19,1999-08-01,Otro,Activo,Referido
CL-00201,Dominique,Chrétien,SIM-Y1467435N,helene43@example.org,+33 655264336,Francia,Bourgeois,"19, avenue de Boucher, 09738 Grondin",2024-12-10,1981-12-26,Otro,Activo,Instagram
CL-00202,Cécile,Da Silva,SIM-1081486A,michelle88@example.com,+33 694512507,Francia,Saint Daniel,"boulevard Weber, 28240 Parent",2023-11-21,1990-02-16,Femenino,Activo,Referido
CL-00203,Alma,Cabán,SIM-8793817C,reynaldo57@example.net,+52 604267925,México,San Jesús los bajos,"Corredor Toro 708 Interior 117, San Óliver de la Montaña, COAH 84877",2024-10-28,1993-03-18,Femenino,Activo,Tienda física
CL-00204,Erika,Corcos,SIM-X0616340D,tatianagritti@example.com,+39 698101287,Italia,Lisiera,"Stretto Samele, 329, 25034, Coniolo (BS)",2023-11-05,2004-09-21,Femenino,Activo,Instagram
CL-00205,Bernardo,González,SIM-6212670W,riosbianca@example.org,+52 636845850,México,Vieja Letonia,"Calzada Aguilera 980 Edif. 651 , Depto. 718, San Mario de la Montaña, DGO 37398",2025-07-04,1961-02-12,Otro,Activo,Referido
CL-00206,Babette,Schottin,SIM-5386392E,sebastian26@example.com,+49 648753125,Alemania,Bruchsal,"Dora-Hübel-Platz 19/79, 29244 Ansbach",2025-08-31,2005-05-23,Otro,Activo,Instagram
CL-00207,Adam,Martin,SIM-Y1825912B,princesusan@example.net,+1 672612419,Canadá,West Teresa,"3182 Walter Overpass Apt. 373, North Lisa, SK G3M 6N4",2025-04-11,1985-03-12,Otro,Activo,Instagram
CL-00208,Sara,Dussen van,SIM-Z2593723J,sarah66@example.net,+49 622705273,Alemania,Sigmaringen,"Reuterring 39/72, 64619 Hettstedt",2024-06-27,1960-04-03,Masculino,Inactivo,Tienda física
CL-00209,Davi Miguel,Brito,SIM-4710722T,xporto@example.net,+55 646800834,Brasil,Pastor de Leão,"Rodovia de Câmara, 74, Taquaril, 33885924 Jesus da Prata / MA",2025-05-16,2000-03-25,Otro,Activo,Web
CL-00210,Genoveva,Mercader,SIM-Z2127975S,celia26@example.net,+1-809 624753868,Dominican Republic,Granada,"Vial de Obdulia Rodriguez 23 Piso 4 , Cádiz, 40874",2024-10-16,2006-01-10,Otro,Inactivo,Web
CL-00211,Baltasar,Vélez,SIM-1437322Y,clara12@example.net,+1-809 619364156,Dominican Republic,Baleares,"Urbanización de Cándida Segura 6, Badajoz, 31223",2025-08-27,1975-04-28,Otro,Activo,Instagram
CL-00212,Leocadia,Vaquero,SIM-Y1496816E,lpuig@example.net,+58 608749609,Venezuela,Navarra,"Callejón Gonzalo Armengol 308, Girona, 23525",2024-12-08,1995-10-10,Masculino,Activo,Web
CL-00213,София,Фомина,SIM-3550364S,solomon_1977@example.com,+7 628176377,Rusia,с. Ведено,"ст. Нижнеудинск, наб. Запорожская, д. 4 стр. 42, 983032",2023-12-05,1977-02-02,Femenino,Suspendido,Instagram
CL-00214,Walburga,Weiß,SIM-X0388186S,jadwigaberger@example.com,+49 692988375,Alemania,Gardelegen,"Rose-Stahr-Straße 2587, 12413 Oschatz",2024-05-10,1946-06-12,Otro,Inactivo,Referido
CL-00215,Calcedonio,Argento,SIM-8291014C,geronimo43@example.net,+39 622804914,Italia,Gusciola,"Viale Orazio, 77 Appartamento 1, 40133, Bologna (BO)",2024-03-09,1997-05-08,Masculino,Activo,Web
CL-00216,Raymond,Pinto,SIM-7917594M,qrousset@example.org,+33 606457231,Francia,PintoVille,"93, avenue Benoît Mallet, 86441 Sainte Auroredan",2024-09-29,1988-04-07,Femenino,Activo,Tienda física
CL-00217,香織,清水,SIM-2591599M,zsato@example.org,+81 658600140,Japón,港区,愛媛県八千代市横林14丁目3番10号,2025-06-15,1958-01-09,Masculino,Activo,Tienda física
CL-00218,Enzio,Porzio,SIM-X0429070M,girolamocutrufo@example.net,+39 619933350,Italia,Vena Superiore,"Stretto Barbara, 0 Appartamento 0, 09039, Villacidro (SU)",2024-01-12,1995-06-28,Otro,Activo,Web
CL-00219,Michelle,Mary,SIM-3866517X,bazinsimone@example.net,+33 693304644,Francia,Peron-sur-Rossi,"80, boulevard Éléonore Dijoux, 60180 Sainte Juliette-sur-Mer",2024-03-19,1962-09-12,Femenino,Inactivo,Instagram
CL-00220,Ana Lívia,Jesus,SIM-X0274096M,paulo44@example.org,+55 681249438,Brasil,Sales de Macedo,"Lago Costa, São Marcos, 05983-115 da Rosa do Campo / MT",2024-07-24,1997-06-03,Masculino,Activo,Referido
CL-00221,Eli,Montoya,SIM-Z2935044Z,nestorgrau@example.com,+58 699931954,Venezuela,Valladolid,"Cuesta Clarisa Mariño 14, Ávila, 15985",2024-01-11,1949-04-18,Otro,Activo,Web
CL-00222,Mohammad,Söding,SIM-7839275R,bohnbachhans-d@example.com,+49 640986006,Alemania,Passau,"Louise-Stadelmann-Weg 8/9, 28149 Mainburg",2023-09-21,1947-05-18,Otro,Activo,Referido
CL-00223,Milo,Alfieri,SIM-4260249M,lussumaria@example.com,+39 614507082,Italia,Crocino San Giusto,"Strada Sandro, 17 Appartamento 0, 06072, Castiglione Della Valle (PG)",2024-12-09,1952-06-04,Femenino,Activo,Referido
CL-00224,Guadalupe,Tello,SIM-2146871M,ebelmonte@example.com,+58 684120852,Venezuela,Salamanca,"Paseo José Manuel Mayoral 7, Valladolid, 37905",2025-05-18,1963-04-01,Otro,Activo,Tienda física
CL-00225,Lisa,King,SIM-1218147K,martinezdonna@example.com,+1 677752725,Canadá,North Daniel,"13247 Figueroa Walk, South Stephen, AB T1E 3N9",2024-03-09,2003-08-07,Femenino,Activo,Web
CL-00226,Ornella,Maglio,SIM-5528858A,visintinidomenico@example.net,+39 694271315,Italia,Caldana,"Stretto Morricone, 164, 43050, Mormorola (PR)",2024-09-07,1995-08-23,Otro,Activo,Web
CL-00227,Alessio,Lucciano,SIM-X0220922F,giorgia52@example.org,+39 606255759,Italia,Santa Maria Navarrese,"Vicolo Fabrizia, 2, 60125, Ancona (AN)",2025-09-14,1974-11-27,Masculino,Activo,Tienda física
CL-00228,翔太,西村,SIM-3182946E,esuzuki@example.net,+81 687822668,Japón,大島町,石川県南房総市芝公園2丁目20番10号 東和町コーポ016,2024-06-20,1996-10-15,Masculino,Activo,Web
CL-00229,Luana,Vieira,SIM-X0959342N,gustavo27@example.net,+55 686136273,Brasil,da Costa da Serra,"Trevo Camargo, 871, São Geraldo, 88750391 Azevedo / RJ",2024-03-20,2003-03-09,Femenino,Activo,Instagram
CL-00230,William,Miller,SIM-Z2209527D,johnny22@example.com,+1 674608387,Canadá,Laurafort,"762 Church Via, Lake Jayland, NL L6G 2P4",2025-09-16,1954-02-02,Masculino,Activo,Instagram
CL-00231,Юрий,Фокин,SIM-4216148H,avgust_38@example.org,+7 682505794,Rusia,п. Апатиты,"ст. Новомосковск, алл. Вишневая, д. 35 к. 33, 784652",2024-04-26,1946-01-20,Otro,Inactivo,Web
