client_id,name,lastname,ID,email,phone,country,city,address,fecha_registro,fecha_nacimiento,genero,estado,canal
CL-00124,Camila,Aparecida,SIM-Z2761804X,julianaaragao@example.com,+55-887754064,Brasil,Sales,"Alameda Noah da Cunha, 62, Jardim Atlântico, 26611923 Nascimento / RS",2024-09-23,1964-07-18,Masculino,Activo,Tienda física
CL-00125,Luigina,Bettin,SIM-X0757038Q,xsandi@example.net,+39-921555581,Italia,Montagne,"Piazza Maria, 90 Piano 8, 74021, Carosino (TA)",2024-08-14,1993-11-07,Femenino,Activo,Instagram
CL-00126,Stella,Farina,SIM-Z2982994D,spinelliranieri@example.com,+39-891973902,Italia,Zubiena,"Vicolo Rocco, 470, 83100, Picarelli (AV)",2024-10-16,1998-01-23,Masculino,Activo,Instagram
CL-00127,Alphonse,Germain,SIM-5270496T,juliede-oliveira@example.net,+33-180650258,Francia,Antoine,"rue de Cohen, 97219 LegrosBourg",2025-08-17,1976-02-19,Femenino,Activo,Referido
CL-00128,玉华,覃,SIM-Y1373621S,hanchao@example.org,+86-950872170,China,银川市,河北省莹市崇文胡街B座 805423,2024-01-31,1968-10-30,Otro,Inactivo,Instagram
CL-00129,Кузьма,Тетерина,SIM-8098071R,lavrenti_1975@example.net,+7-545773069,Rusia,к. Магнитогорск,"клх Горячинск, ул. Трудовая, д. 3 стр. 89, 793977",2023-10-25,2003-10-28,Otro,Inactivo,Web
CL-00130,Beata,Boucsein,SIM-X0665307D,frederichornig@example.org,+49-407484357,Alemania,Schmölln,"Rosalie-Hörle-Platz 6/6, 90888 Freising",2025-08-15,1972-07-01,Otro,Activo,Web
CL-00131,Aurore,Guilbert,SIM-1475939Y,nicole50@example.com,+33-258369425,Francia,Morvan,"43, chemin de Courtois, 97644 Saint Patrickboeuf",2025-07-30,1959-07-17,Masculino,Activo,Referido
CL-00132,Marguerite,Fernandes,SIM-Z2971448D,frederiquedescamps@example.com,+33-629226952,Francia,Teixeira,"66, rue de Perrot, 97640 Bousquet",2024-08-12,2002-11-25,Femenino,Activo,Referido
CL-00133,Anthony,Cassiano,SIM-Z2251760Z,heitor89@example.net,+55-329150328,Brasil,Oliveira de Monteiro,"Feira Mariah Duarte, Vila Nova Cachoeirinha 3ª Seção, 21693-508 Guerra / DF",2024-09-18,2004-09-19,Otro,Activo,Web
CL-00134,博,陈,SIM-Z2672564X,lduan@example.org,+86-510258424,China,杨市,广东省秀兰县清河胡街J座 146420,2024-04-09,1994-07-01,Masculino,Activo,Instagram
CL-00135,Alice,Guibert,SIM-8735629E,bguillaume@example.com,+33-610078215,Francia,Baron-sur-Pinto,"8, boulevard de Blin, 63986 Regnierboeuf",2023-08-22,2006-12-05,Otro,Activo,Web
CL-00136,Ale,Amigó,SIM-Y1431645X,egeaisabel@example.com,+58-535909910,Venezuela,Guipúzcoa,"Avenida de Amanda Company 30, Huelva, 35768",2025-02-21,1977-09-24,Otro,Activo,Instagram
CL-00137,Павел,Артемьева,SIM-8264960W,milenhohlov@example.org,+7-507201341,Rusia,г. Невинномысск,"с. Салехард, ш. Щетинкина, д. 3 к. 45, 784300",2025-03-03,2002-07-15,Femenino,Activo,Referido
CL-00138,Catherine,James,SIM-3547500A,mirandamark@example.com,+1-784495596,Canadá,Hallchester,"2320 Barbara Loop Apt. 577, Diazburgh, AB L9J 5A4",2025-06-29,1958-09-09,Masculino,Activo,Tienda física
CL-00139,Theres,Eimer,SIM-Z2269589H,sigurd66@example.com,+49-969972231,Alemania,Oberviechtach,"Hethurgasse 9, 72183 Stendal",2025-01-17,1972-02-19,Femenino,Activo,Instagram
CL-00140,Valero,Jerez,SIM-Z2241140C,rinconmaria-luisa@example.com,+58-559671400,Venezuela,Cuenca,"Pasaje Malena Lledó 17 Puerta 6 , Albacete, 37329",2024-08-06,1991-03-19,Masculino,Activo,Referido
CL-00141,Juan Francisco,Pineda,SIM-5051718K,oanglada@example.org,+1-809-520154896,Dominican Republic,Soria,"Cuesta de Eusebia Cabezas 138, Almería, 13801",2023-11-10,1956-11-26,Masculino,Activo,Referido
CL-00142,Lucy,Allard,SIM-4860160F,groussel@example.com,+33-810168044,Francia,Barre,"rue de Perret, 45162 Girard",2024-01-12,1965-05-26,Otro,Activo,Web
CL-00143,Bernadette,Perret,SIM-Z2813293W,guillaumeandre@example.com,+33-708583985,Francia,Jacob-sur-Boulanger,"728, boulevard Petitjean, 03197 Delmas",2024-06-07,1972-02-25,Masculino,Activo,Tienda física
CL-00144,Hilma,Killer,SIM-Y1586270Y,hansjoachimjessel@example.com,+49-966616445,Alemania,Dresden,"Andrei-Bohlander-Allee 271, 84167 Calau",2024-10-02,1984-07-21,Masculino,Inactivo,Web
CL-00145,Глафира,Карпова,SIM-Y1363981N,ytarasova@example.org,+7-733051650,Rusia,клх Мичуринск,"д. Ревда (Сверд.), алл. Совхозная, д. 7/2 стр. 7/5, 768185",2024-10-12,1955-03-22,Masculino,Activo,Web
CL-00146,Ray,Dominguez,SIM-Y1450708Y,annefleming@example.net,+1-166772653,Canadá,New Taylorchester,"52589 Christopher Drive Apt. 217, North Corey, YT B4M 3M9",2025-07-10,1990-07-26,Otro,Activo,Instagram
CL-00147,鹏,萧,SIM-5799915M,zjiang@example.org,+86-990882949,China,淮安市,山东省军县沙市兴安盟街m座 454257,2024-12-08,1989-12-16,Masculino,Activo,Web
CL-00148,Bernardo,Elorza,SIM-9386503L,dzabaleta@example.net,+34-517022839,España,Soria,"Calle de Cipriano Nebot 7 Puerta 0 , Madrid, 11177",2025-06-10,1989-10-21,Otro,Activo,Instagram
CL-00149,涛,赵,SIM-Z2601288B,mgong@example.net,+86-361600035,China,天津县,天津市秀兰县牧野兰州路R座 121219,2025-01-16,2005-06-21,Femenino,Activo,Referido
CL-00150,Jennifer,Cobb,SIM-X0683006K,zhansen@example.net,+1-997781193,Estados Unidos,East Zacharyville,"0535 Johnson Mountain, Autumnstad, NJ 38687",2024-02-27,2003-10-13,Femenino,Activo,Instagram
CL-00151,智也,吉田,SIM-X0185777Y,ffujita@example.com,+81-716398015,Japón,横浜市緑区,山形県八丈島八丈町神明内15丁目13番10号 シティ前弥六南町631,2024-10-22,1965-02-28,Otro,Activo,Instagram
CL-00152,直樹,長谷川,SIM-X0960051P,kazuyakobayashi@example.com,+81-470655700,Japón,国分寺市,奈良県武蔵野市無栗屋21丁目8番6号,2024-01-02,1969-06-26,Masculino,Activo,Referido
CL-00153,Irene,Mares,SIM-X0970789M,tejedamarisol@example.org,+52-173749059,México,Vieja Sri Lanka,"Calzada Sur Quintero 634 Interior 056, San Dolores de la Montaña, SON 27659-4786",2024-01-19,1976-03-05,Masculino,Activo,Tienda física
CL-00154,Gabriella,Scaramucci,SIM-X0465548M,jsolari@example.net,+39-942772662,Italia,Nera Montoro,"Piazza Marcacci, 30, 09029, Tuili (SU)",2023-12-25,1959-03-28,Otro,Activo,Tienda física
CL-00155,Toni,Atzler,SIM-3026591K,scheibeimre@example.net,+49-853414887,Alemania,Neustadtner Waldnaab,"Bolnbachallee 9/9, 56027 Hannover",2025-03-04,1948-08-23,Femenino,Inactivo,Tienda física
CL-00156,Cosme,Robledo,SIM-Z2145867J,ricoalvaro@example.net,+1-809-753391870,Dominican Republic,Albacete,"Camino de Eligio Manzanares 70, Sevilla, 31572",2024-03-22,1991-02-09,Masculino,Activo,Tienda física
CL-00157,淑英,舒,SIM-Z2798222L,wei74@example.org,+86-453308179,China,福州县,山东省辛集市海陵宁德路p座 116094,2024-04-13,1983-05-02,Masculino,Activo,Tienda física
CL-00158,Chelsea,Nelson,SIM-2436823L,sflynn@example.net,+1-558565852,Estados Unidos,Briannaview,"331 Timothy Valley Apt. 555, Timothyburgh, FL 95975",2024-03-29,1989-06-26,Femenino,Activo,Instagram
CL-00159,直樹,石井,SIM-X0660959P,pfujii@example.net,+81-184468571,Japón,長生郡白子町,山口県富津市木立6丁目26番11号 シャルム二つ室433,2025-04-28,1956-07-21,Femenino,Activo,Web
CL-00160,Justin,Elliott,SIM-Z2379482V,charles20@example.org,+1-100310074,Estados Unidos,East Meghanville,"24433 Daniel Landing Suite 988, Johnstonburgh, WA 22673",2024-02-22,1969-06-12,Femenino,Activo,Web
CL-00161,陽子,伊藤,SIM-X0708719C,fukudayui@example.com,+81-608695471,Japón,荒川区,新潟県日野市花川戸23丁目17番19号 平河町コート054,2024-02-25,1969-10-08,Femenino,Activo,Referido
CL-00162,Jovita,Torrecilla,SIM-Z2947360W,marta78@example.org,+58-584554297,Venezuela,Toledo,"Pasadizo Amaya Nevado 86, La Rioja, 36500",2025-08-04,1960-09-07,Otro,Activo,Instagram
CL-00163,Flavia,Cusano,SIM-2677847A,daniele35@example.net,+39-279923561,Italia,San Rocco In Turrite,"Incrocio Ilaria, 54, 00075, Lanuvio (RM)",2024-06-20,1974-03-17,Masculino,Activo,Instagram
CL-00164,陽一,鈴木,SIM-X0842179B,mituru35@example.net,+81-861091237,Japón,利島村,長崎県横浜市神奈川区木立39丁目6番14号 クレスト日比谷公園333,2024-02-07,1965-03-23,Otro,Inactivo,Referido
CL-00165,Виктор,Некрасов,SIM-6239995A,filipp_05@example.org,+7-406101764,Rusia,клх Адыгейск,"ст. Бийск, пер. Портовый, д. 3/9 стр. 57, 361355",2025-02-06,1966-01-13,Femenino,Activo,Instagram
CL-00166,Heinz Dieter,Zorbach,SIM-X0342276J,janetwulf@example.com,+49-165654587,Alemania,Rosenheim,"Beierstraße 6/3, 77084 Regen",2025-04-03,1980-07-16,Femenino,Inactivo,Referido
CL-00167,七夏,斎藤,SIM-5910357R,manabuyamada@example.com,+81-753879447,Japón,文京区,沖縄県中央区六番町1丁目18番3号 シャルム平須賀842,2024-05-19,1961-06-26,Femenino,Activo,Tienda física
CL-00168,Mariano,Moretti,SIM-1765473Q,riccatistefano@example.com,+39-929330152,Italia,Resana,"Vicolo Tarchetti, 2, 84035, Polla (SA)",2025-03-06,1995-10-10,Femenino,Inactivo,Instagram
CL-00169,Noël,Lelièvre,SIM-4960755T,pintogerard@example.net,+33-286635968,Francia,Saint Édith,"918, avenue de Samson, 48278 Sainte Joseph",2024-04-01,1976-11-07,Otro,Activo,Referido
CL-00170,Duilio,Angulo,SIM-9855686W,planafrancisco-jose@example.org,+34-488134625,España,Teruel,"Vial de Micaela Arévalo 4 Apt. 46 , Melilla, 35433",2024-04-26,1993-02-07,Otro,Activo,Web
CL-00171,Авксентий,Дроздова,SIM-Z2662270C,kazakovaoksana@example.net,+7-540343137,Rusia,к. Жиганск,"д. Азов (Рост.), ул. Дорожников, д. 450 к. 509, 285361",2023-10-04,1946-08-12,Masculino,Activo,Instagram
CL-00172,京助,高橋,SIM-Y1910381R,qkato@example.com,+81-936878689,Japón,町田市,滋賀県印旛郡栄町天神島34丁目14番3号 蟇沼シティ648,2025-07-07,1972-01-06,Femenino,Activo,Referido
CL-00173,Jackie,Santana,SIM-Z2811585L,enorton@example.org,+1-314210654,Estados Unidos,East Bridgetburgh,"66857 Robinson Dam, Joneshaven, AZ 31323",2025-02-07,1970-11-13,Otro,Activo,Web
CL-00174,Romeo,Rubbia,SIM-Y1583564Z,gianvecchiomirko@example.net,+39-178473312,Italia,Cittadella Del Capo,"Via Oscuro, 60 Appartamento 8, 63838, Belmonte Piceno (FM)",2023-12-01,1962-06-17,Masculino,Activo,Referido
CL-00175,Daniel,Faure,SIM-1387325B,gabriellele-roux@example.org,+33-115929106,Francia,Sainte Roger,"9, chemin Besnard, 30641 Giraud-sur-Marchal",2024-10-02,1993-07-25,Otro,Activo,Tienda física
CL-00176,Emilio,Cabo,SIM-Z2200007B,emilianaledesma@example.org,+34-268899148,España,Vizcaya,"Vial de Ainoa Mayo 57, Huesca, 36036",2025-05-25,1997-01-08,Masculino,Activo,Web
CL-00177,Максим,Тарасова,SIM-2209619D,moiseevbronislav@example.net,+7-738947205,Rusia,к. Смоленск,"к. Юровск, пр. Рылеева, д. 3/9 стр. 2, 673635",2024-07-13,2006-05-01,Otro,Activo,Tienda física
CL-00178,Anthony,Anderson,SIM-X0201566V,megan26@example.net,+1-123050733,Canadá,West Robert,"70924 Martinez Alley, Brianshire, NS V2Y2E3",2024-12-09,1982-10-27,Femenino,Inactivo,Referido
CL-00179,Inès,Tanguy,SIM-7937296L,garciaetienne@example.org,+33-985217925,Francia,Saint Sophie,"75, chemin Émilie Weber, 97411 Lebon-les-Bains",2025-04-02,1951-04-08,Masculino,Activo,Tienda física
CL-00180,Shannon,Anderson,SIM-7100868D,emily34@example.net,+1-931226255,Estados Unidos,Patriciaborough,"3648 Cathy Forest, Williamstad, FM 22707",2025-04-18,1959-08-21,Masculino,Activo,Tienda física
CL-00181,Mario,Pablo,SIM-X0545560T,cleto29@example.com,+58-462853568,Venezuela,Asturias,"Glorieta Emma Pedrosa 89, Badajoz, 24228",2024-05-19,1965-05-13,Otro,Activo,Tienda física
CL-00182,Eckehard,Hiller,SIM-X0700152D,hmuehle@example.com,+49-590625543,Alemania,Schrobenhausen,"Junkenallee 35-83, 05221 Pasewalk",2024-03-28,1951-12-01,Otro,Inactivo,Referido
CL-00183,Mohamed,Martin,SIM-Z2956717K,lilohenck@example.org,+49-274243622,Alemania,Wismar,"Säuberlichstr. 39-96, 58454 Lübz",2024-09-22,1994-08-20,Femenino,Activo,Tienda física
CL-00184,Sherri,Cruz,SIM-5256979F,mariewu@example.com,+1-535190867,Canadá,Jamesmouth,"144 Watson Islands, Janethaven, AB J3J 6S5",2025-01-19,1988-04-18,Femenino,Activo,Instagram
CL-00185,稔,青木,SIM-2025079K,hashimotoyui@example.net,+81-417248246,Japón,日野市,鹿児島県横浜市金沢区柿木沢新田10丁目11番4号 平須賀シティ797,2025-06-30,1963-12-01,Femenino,Activo,Web
CL-00186,Rosario,Caraballo,SIM-5913145Y,xlemus@example.org,+52-800130938,México,San Manuel de la Montaña,"Calzada Norte González 310 Interior 599, Vieja Liechtenstein, NL 33545-4726",2025-05-24,1968-03-20,Otro,Activo,Web
CL-00187,Herminia,Fernandez,SIM-5796363H,victorinoblazquez@example.net,+58-593664943,Venezuela,Ceuta,"Camino de Máxima Piquer 287, La Coruña, 13956",2025-02-13,1990-01-06,Femenino,Activo,Tienda física
CL-00188,Candelario,Goñi,SIM-X0795197H,matildecanales@example.org,+58-719286627,Venezuela,Valladolid,"Cuesta de Soledad Alcolea 49, Ourense, 01092",2023-10-19,1945-09-14,Femenino,Activo,Instagram
CL-00189,Фортунат,Горшкова,SIM-Y1551348K,uljana_2021@example.org,+7-576640385,Rusia,п. Северобайкальск,"к. Карабулак, алл. Нагорная, д. 3 к. 9/5, 840871",2025-01-18,1986-09-15,Masculino,Activo,Instagram
CL-00190,Ерофей,Ширяева,SIM-3729930C,pahom91@example.net,+7-467024343,Rusia,п. Абакан,"к. Баксан, пер. З.Космодемьянской, д. 367, 368640",2024-05-29,1984-01-31,Femenino,Activo,Web
CL-00191,Ramón,Arenas,SIM-Z2729823E,bernatteobaldo@example.org,+58-168847890,Venezuela,Baleares,"Camino de Adelardo Barberá 18, Valladolid, 37747",2024-05-02,1997-08-07,Femenino,Activo,Instagram
CL-00192,Luis Miguel,Briseño,SIM-Y1487764D,zelayaalicia@example.com,+52-642235607,México,Vieja Malta,"Calzada Albania 917 Interior 300, San Alfredo los altos, GTO 74264-6884",2024-01-28,1999-08-28,Femenino,Activo,Tienda física
CL-00193,Rachel,Nguyen,SIM-X0294325V,vancesean@example.com,+1-968383640,Canadá,Thompsonton,"567 Santana Trace, Matthewfurt, NS P9J1A3",2025-06-06,1997-03-13,Femenino,Activo,Web
CL-00194,春梅,曹,SIM-Z2818491W,yongkong@example.com,+86-880081996,China,巢湖县,陕西省惠州市孝南尹路L座 648006,2025-04-16,1976-10-11,Femenino,Activo,Web
CL-00195,Chuy,Gallart,SIM-3772154Q,royonestor@example.net,+58-512079799,Venezuela,Guipúzcoa,"Avenida Bibiana Miranda 41 Apt. 88 , Guadalajara, 32495",2024-04-17,2003-03-25,Otro,Activo,Web
CL-00196,Mireia,Tudela,SIM-5714090Q,fcadenas@example.org,+34-175628365,España,Sevilla,"Glorieta Cipriano Sola 59 Apt. 53 , Toledo, 34094",2024-03-28,1956-04-15,Femenino,Inactivo,Referido
CL-00197,Juliette,Potier,SIM-X0409129M,hebertadrienne@example.net,+33-150892128,Francia,Thibault,"rue Hoareau, 56676 Didier",2025-05-02,1952-02-13,Femenino,Activo,Tienda física
CL-00198,Valentina,Artigas,SIM-7248889W,polivera@example.net,+58-874689872,Venezuela,Granada,"Vial de Regina Duque 16, Almería, 01409",2025-05-14,1988-09-04,Femenino,Inactivo,Instagram
CL-00199,Kenneth,Graham,SIM-8313979P,martinezjames@example.org,+1-962183339,Canadá,West Williamside,"8905 Marilyn Trail Suite 644, Adamsbury, NS L7H 7T8",2024-01-17,1989-09-17,Masculino,Activo,Instagram
CL-00200,Alma,Rodríguez,SIM-Z2392458K,landamarc@example.org,+34-585125608,España,Huesca,"Cuesta de Salud Polo 68 Apt. 59 , Las Palmas, 42334",2023-09-15,1984-07-06,Masculino,Activo,Referido
CL-00201,Епифан,Кузнецов,SIM-9608779T,tihonovaekaterina@example.net,+7-720731748,Rusia,к. Новочеркасск,"к. Шелагонцы, пер. Кубанский, д. 96 к. 7, 984149",2023-09-05,1945-12-15,Femenino,Activo,Referido
CL-00202,Ignacio,Madrid,SIM-Z2138747T,hectorpaniagua@example.org,+1-809-207160242,Dominican Republic,Palencia,"Callejón de María José Sandoval 9, Valladolid, 13993",2023-10-21,1992-06-08,Masculino,Activo,Web
CL-00203,Harry,Römer,SIM-3963305Z,matthaeushaering@example.net,+49-309265518,Alemania,Zeulenroda,"Veronika-Kohl-Allee 356, 04890 Göttingen",2024-12-21,1997-06-16,Otro,Activo,Instagram
CL-00204,Douglas,Schroeder,SIM-6476686R,tina92@example.com,+1-532201579,Canadá,Frankview,"9539 Aaron Knolls Apt. 860, Jamesmouth, SK Y9S 6V5",2025-04-19,1976-04-30,Femenino,Activo,Referido
CL-00205,Kaylee,Pope,SIM-Y1209674N,hansenmargaret@example.org,+1-667708445,Estados Unidos,Port Jenniferburgh,"62752 Courtney Lakes, New Williamside, IA 81875",2025-01-24,1965-04-24,Otro,Activo,Tienda física
CL-00206,Lourdes,Jaén,SIM-Z2510296F,romangerardo@example.org,+1-809-850065012,Dominican Republic,Segovia,"Plaza de Ariel Sales 66, Badajoz, 35509",2023-09-26,1949-11-10,Femenino,Activo,Referido
CL-00207,Ralf-Dieter,Ullrich,SIM-X0911524B,zdobes@example.com,+49-123805956,Alemania,Quedlinburg,"Weimerstr. 10/26, 43841 Schlüchtern",2024-06-09,1979-07-06,Masculino,Activo,Tienda física
CL-00208,Alberto,Busoni,SIM-Z2334477T,sorrentinobianca@example.org,+39-806305474,Italia,Male',"Canale Faranda, 3 Appartamento 2, 70123, San Cataldo (BA)",2025-05-02,1960-11-08,Masculino,Inactivo,Web
CL-00209,志强,蔡,SIM-Z2793052R,htao@example.net,+86-725660219,China,俊县,甘肃省桂花县秀英向街P座 306079,2023-12-23,2001-01-18,Femenino,Activo,Web
CL-00210,Jonás,Prieto,SIM-1047884G,carlaordonez@example.org,+52-642295315,México,Vieja Fiji,"Diagonal Venezuela 814 Edif. 759 , Depto. 991, Nueva Bolivia, MOR 93841-5407",2025-04-18,1994-11-03,Otro,Activo,Tienda física
CL-00211,Александр,Доронина,SIM-Y1572974G,nina_92@example.com,+7-223614035,Rusia,д. Воронеж,"клх Певек, алл. Энгельса, д. 5 к. 104, 193829",2024-01-18,2000-11-15,Otro,Activo,Instagram
CL-00212,Dylan,Johnson,SIM-Y1982092K,charlespowell@example.net,+1-302001306,Canadá,New Jacobfort,"648 William Greens Apt. 622, New Linda, NB V8T3M7",2025-05-26,2000-03-21,Otro,Activo,Web
CL-00213,Ignacio,Alvarez,SIM-1292697M,tejadatatiana@example.org,+34-646377673,España,Segovia,"Paseo Reynaldo Ortiz 70, Almería, 40568",2023-10-19,1994-09-02,Masculino,Activo,Referido
CL-00214,Stephanie,Martinez,SIM-Z2510745L,robin37@example.com,+1-782098210,Canadá,New Anne,"56268 April Gardens, Jasmineberg, NL Y6E 1A4",2023-11-29,1958-12-21,Masculino,Activo,Instagram
CL-00215,Emanuella,Machado,SIM-2690502P,larissaleao@example.net,+55-443656125,Brasil,Leão de Goiás,"Favela Lorenzo Camargo, 93, Vila Ouro Minas, 25298824 da Mota / PA",2023-11-12,1952-08-13,Otro,Activo,Instagram
CL-00216,Андроник,Носкова,SIM-X0895798V,apollinari56@example.com,+7-499899704,Rusia,д. Учалы,"п. Меренга, наб. Коммунальная, д. 214 к. 4, 541248",2024-01-24,1975-03-15,Otro,Activo,Referido
CL-00217,治,小川,SIM-Z2624906P,kyosuke19@example.net,+81-368922376,Japón,印旛郡酒々井町,東京都川崎市宮前区一ツ橋27丁目17番4号,2023-09-26,1956-01-16,Otro,Activo,Referido
CL-00218,Felipe,Ayala,SIM-Y1595596V,ariadnalorenzo@example.net,+1-809-631664098,Dominican Republic,Albacete,"Acceso de Reyna Duarte 56 Piso 3 , Lleida, 18451",2025-04-04,1983-11-23,Masculino,Activo,Tienda física
CL-00219,Simone,Ruberto,SIM-X0684700J,vincentio97@example.org,+39-936672076,Italia,Caglio,"Piazza Rizzoli, 3 Piano 4, 38031, Campitello Di Fassa (TN)",2025-04-21,2006-01-07,Otro,Suspendido,Referido
CL-00220,Rosi,Martin,SIM-5532617J,hubertushellwig@example.net,+49-840807647,Alemania,Jüterbog,"Bernhardine-Mies-Platz 0, 51486 Biedenkopf",2024-09-07,1978-08-21,Femenino,Activo,Instagram
CL-00221,Antonia,Verri,SIM-X0486471K,loredanarandazzo@example.net,+39-133472945,Italia,Paquier,"Via Patrizio, 37, 82030, San Salvatore Telesino (BN)",2024-10-11,1957-09-27,Otro,Suspendido,Referido
CL-00222,David,Patton,SIM-X0728642W,vhammond@example.com,+1-740061359,Canadá,South Elizabethborough,"3495 Alvarez Ports Apt. 958, Maxville, QC R7N2J5",2025-05-14,1963-11-28,Masculino,Inactivo,Web
CL-00223,Lucca,Camargo,SIM-Y1359466M,maria94@example.com,+55-295762665,Brasil,Pinto,"Trecho Oliveira, Nova Pampulha, 34167-612 da Mota / SP",2023-12-09,2005-09-20,Otro,Activo,Instagram
CL-00224,Josep,Gual,SIM-4656163C,pepesilva@example.com,+58-859654736,Venezuela,Castellón,"Pasadizo de Jose Miguel Álvarez 75, Ávila, 31661",2025-01-04,1995-09-19,Otro,Activo,Instagram
CL-00225,Artur,Wilms,SIM-X0881711Y,monaschaefer@example.org,+49-400217770,Alemania,Badoberan,"Kochgasse 6/4, 25490 Parsberg",2024-10-01,1948-06-08,Masculino,Activo,Instagram
CL-00226,Vincentio,Lettiere,SIM-X0259966C,epignatti@example.org,+39-233307752,Italia,Cerredolo,"Rotonda Fortunata, 6 Appartamento 7, 20075, Colturano (MI)",2025-04-26,1981-08-22,Femenino,Activo,Tienda física
