employee_id,branch_id,nombre,rol,horario,salario_base,horas_extras,status,vacaciones_restantes,fecha_ingreso,fecha_egreso
E-000216,BR-00002,Brandon Shaffer,Vendedor,"Lunes a Viernes, 8:30–17:30",1452,7,Activo,8,2023-08-20,
E-000217,BR-00002,Tyler Oconnell,Vendedor,"Lunes a Viernes, 9:00–18:00",1786,16,Activo,12,2022-05-23,
E-000218,BR-00002,James Bush,Vendedor,"Lunes a Sábado, 10:00–20:00",1751,10,Activo,20,2023-04-03,
E-000219,BR-00002,Dr. Danny Rocha,Vendedor,"Lunes a Sábado, 10:00–20:00",1414,12,Activo,8,2024-04-09,
E-000220,BR-00002,Jared Mclean,Vendedor,"Martes a Domingo, 11:00–19:00",1607,2,Activo,15,2024-01-21,
E-000221,BR-00002,Tonya Hart,Vendedor,"Todos los días, 8:00–22:00",1709,1,Activo,10,2022-09-15,
E-000222,BR-00002,John Freeman,Vendedor,"Lunes a Sábado, 10:00–20:00",1356,6,Activo,14,2025-01-25,
E-000223,BR-00002,Katelyn Richardson,Vendedor,"Lunes a Viernes, 9:00–18:00",1337,8,Activo,17,2022-07-13,
E-000224,BR-00002,Dalton Williams,Vendedor,"Todos los días, 8:00–22:00",1482,20,Activo,20,2022-09-28,
E-000225,BR-00002,Colin Juarez,Vendedor,"Lunes a Sábado, 10:00–20:00",1244,9,Activo,16,2023-12-28,
E-000226,BR-00002,Ann Simmons,Vendedor,"Lunes a Viernes, 8:30–17:30",1523,8,Activo,9,2021-07-08,
E-000227,BR-00002,James Carter,Vendedor,"Todos los días, 8:00–22:00",1729,8,De vacaciones,15,2024-12-03,
E-000228,BR-00002,Jose Hughes,Vendedor,"Martes a Domingo, 11:00–19:00",1701,14,Activo,16,2024-04-25,
E-000229,BR-00002,Matthew Murphy,Vendedor,"Todos los días, 8:00–22:00",1578,18,Activo,19,2022-11-10,
E-000230,BR-00002,Tyler Jackson,Vendedor,"Martes a Domingo, 11:00–19:00",1744,19,Activo,11,2023-04-21,
E-000231,BR-00002,Christopher James,Vendedor,"Lunes a Sábado, 10:00–20:00",1696,2,De baja,10,2022-12-28,2023-08-25
E-000232,BR-00002,Jade Howard,Vendedor,"Todos los días, 8:00–22:00",1696,19,Activo,8,2024-11-08,
E-000233,BR-00002,Danielle Mejia,Vendedor,"Lunes a Sábado, 10:00–20:00",1335,5,Activo,19,2024-09-29,
E-000234,BR-00002,Amber Ramirez,Vendedor,"Lunes a Sábado, 10:00–20:00",1571,16,Activo,10,2024-06-06,
E-000235,BR-00002,Andrea Larson,Vendedor,"Lunes a Viernes, 9:00–18:00",1224,13,Activo,18,2021-01-11,
E-000236,BR-00002,Heather Villarreal,Vendedor,"Lunes a Viernes, 9:00–18:00",1332,19,Activo,17,2021-02-04,
E-000237,BR-00002,Vincent Barnett,Vendedor,"Todos los días, 8:00–22:00",1313,19,Activo,13,2024-03-05,
E-000238,BR-00002,David Evans,Vendedor,"Martes a Domingo, 11:00–19:00",1243,19,Activo,10,2022-12-16,
E-000239,BR-00002,Jennifer Smith,Vendedor,"Martes a Domingo, 11:00–19:00",1479,19,Activo,19,2024-02-04,
E-000240,BR-00002,Jeffery Rodriguez,Vendedor,"Lunes a Viernes, 8:30–17:30",1549,4,Activo,13,2021-05-25,
E-000241,BR-00002,Christina Flores,Vendedor,"Lunes a Viernes, 9:00–18:00",1262,20,Activo,8,2023-08-05,
E-000242,BR-00002,John King,Vendedor,"Lunes a Viernes, 8:30–17:30",1662,10,Activo,12,2022-08-09,
E-000243,BR-00002,Mr. Robert Fritz,Vendedor,"Lunes a Sábado, 10:00–20:00",1577,8,Despedido,0,2024-12-16,2025-05-29
E-000244,BR-00002,David Lutz,Vendedor,"Lunes a Viernes, 9:00–18:00",1274,11,Activo,7,2023-10-27,
E-000245,BR-00002,Kathy Gomez,Vendedor,"Todos los días, 8:00–22:00",1314,1,De vacaciones,2,2020-10-05,
E-000246,BR-00002,Aaron Mcdonald,Vendedor,"Lunes a Sábado, 10:00–20:00",1434,17,Activo,12,2022-11-10,
E-000247,BR-00002,Riley Jimenez,Vendedor,"Martes a Domingo, 11:00–19:00",1337,18,Activo,10,2023-07-03,
E-000248,BR-00002,Valerie Mcdonald,Vendedor,"Martes a Domingo, 11:00–19:00",1619,8,De baja,10,2022-04-24,2024-12-14
E-000249,BR-00002,Stephanie Wade,Vendedor,"Lunes a Viernes, 9:00–18:00",1236,7,Activo,16,2022-07-16,
E-000250,BR-00002,Victoria Alexander,Vendedor,"Lunes a Viernes, 8:30–17:30",1575,17,De vacaciones,16,2021-12-22,
E-000251,BR-00002,John Scott,Vendedor,"Lunes a Viernes, 8:30–17:30",1714,20,De vacaciones,7,2020-11-18,
E-000252,BR-00002,Tiffany Phillips,Vendedor,"Lunes a Viernes, 8:30–17:30",1776,18,Activo,15,2020-11-27,
E-000253,BR-00002,Kimberly Shields,Vendedor,"Martes a Domingo, 11:00–19:00",1794,12,Activo,10,2023-01-26,
E-000254,BR-00002,Curtis Santos,Vendedor,"Martes a Domingo, 11:00–19:00",1721,0,Activo,9,2021-07-24,
E-000255,BR-00002,Brandon Sullivan,Vendedor,"Lunes a Sábado, 10:00–20:00",1420,20,Activo,21,2022-09-02,
E-000256,BR-00002,Kevin Miranda MD,Vendedor,"Lunes a Viernes, 8:30–17:30",1449,6,De vacaciones,17,2020-09-15,
E-000257,BR-00002,Denise Taylor,Vendedor,"Lunes a Sábado, 10:00–20:00",1453,20,Activo,12,2025-01-25,
E-000258,BR-00002,Nicole Conner,Vendedor,"Todos los días, 8:00–22:00",1437,18,Activo,14,2022-05-29,
E-000259,BR-00002,Vanessa Alvarez,Vendedor,"Lunes a Viernes, 9:00–18:00",1519,17,Activo,17,2022-03-18,
E-000260,BR-00002,Richard Gallagher,Vendedor,"Martes a Domingo, 11:00–19:00",1433,19,Activo,17,2021-05-19,
E-000261,BR-00002,Daniel Cook,Vendedor,"Martes a Domingo, 11:00–19:00",1376,2,Activo,14,2024-08-03,
E-000262,BR-00002,Sydney Baker,Vendedor,"Lunes a Viernes, 9:00–18:00",1355,19,Activo,11,2023-07-20,
E-000263,BR-00002,Denise Brown,Vendedor,"Lunes a Viernes, 9:00–18:00",1638,3,Activo,22,2020-12-02,
E-000264,BR-00002,Kerri Miller,Vendedor,"Lunes a Viernes, 9:00–18:00",1708,1,Activo,19,2022-05-17,
E-000265,BR-00002,Sara Ray,Vendedor,"Lunes a Viernes, 8:30–17:30",1770,10,Activo,7,2023-05-16,
E-000266,BR-00002,Jeffery Ross,Vendedor,"Todos los días, 8:00–22:00",1379,0,Activo,19,2020-11-18,
E-000267,BR-00002,Charles Hamilton,Vendedor,"Lunes a Viernes, 8:30–17:30",1534,5,Activo,12,2023-02-03,
E-000268,BR-00002,William Gordon,Vendedor,"Martes a Domingo, 11:00–19:00",1421,7,Activo,16,2023-06-11,
E-000269,BR-00002,Amy Good,Vendedor,"Lunes a Sábado, 10:00–20:00",1381,18,Activo,7,2024-02-26,
E-000270,BR-00002,Brittany Smith,Vendedor,"Martes a Domingo, 11:00–19:00",1249,2,Activo,19,2022-01-20,
E-000271,BR-00002,Scott George,Vendedor,"Martes a Domingo, 11:00–19:00",1517,8,De vacaciones,8,2024-10-31,
E-000272,BR-00002,Catherine Green,Vendedor,"Martes a Domingo, 11:00–19:00",1725,0,Activo,7,2022-12-16,
E-000273,BR-00002,Caitlin Wood,Vendedor,"Lunes a Viernes, 8:30–17:30",1562,6,De baja,11,2020-10-16,2025-03-26
E-000274,BR-00002,Melissa Barnett,Vendedor,"Martes a Domingo, 11:00–19:00",1712,17,Activo,7,2025-03-09,
E-000275,BR-00002,Victoria Williams,Vendedor,"Lunes a Sábado, 10:00–20:00",1670,20,De baja,8,2024-03-24,2024-05-21
E-000276,BR-00002,Wendy White,Vendedor,"Lunes a Viernes, 8:30–17:30",1719,10,Activo,22,2023-04-29,
E-000277,BR-00002,Erika Allen,Vendedor,"Todos los días, 8:00–22:00",1761,10,Activo,11,2023-06-15,
E-000278,BR-00002,Tanya Anderson,Vendedor,"Martes a Domingo, 11:00–19:00",1748,11,Activo,11,2022-11-13,
E-000279,BR-00002,Michael Jennings,Vendedor,"Lunes a Viernes, 8:30–17:30",1394,11,Activo,13,2025-03-10,
E-000280,BR-00002,James Washington,Vendedor,"Lunes a Viernes, 9:00–18:00",1352,7,De vacaciones,2,2022-02-16,
E-000281,BR-00002,Veronica Jenkins,Vendedor,"Lunes a Sábado, 10:00–20:00",1733,14,Activo,17,2024-03-31,
E-000282,BR-00002,Christopher Le,Vendedor,"Lunes a Viernes, 9:00–18:00",1702,19,Activo,15,2020-11-15,
E-000283,BR-00002,Abigail Butler,Vendedor,"Lunes a Viernes, 9:00–18:00",1582,15,Activo,19,2024-07-25,
E-000284,BR-00002,Danielle Hernandez,Vendedor,"Lunes a Viernes, 9:00–18:00",1685,5,De vacaciones,10,2024-06-17,
E-000285,BR-00002,William Strickland,Vendedor,"Martes a Domingo, 11:00–19:00",1393,16,De vacaciones,10,2024-03-23,
E-000286,BR-00002,Jason Love,Vendedor,"Todos los días, 8:00–22:00",1506,10,Activo,7,2021-09-27,
E-000287,BR-00002,Joseph Lee,Vendedor,"Todos los días, 8:00–22:00",1725,6,Activo,22,2025-07-05,
E-000288,BR-00002,Dr. Brandi Brown,Vendedor,"Todos los días, 8:00–22:00",1794,14,Activo,20,2023-11-28,
E-000289,BR-00002,Melissa White,Vendedor,"Todos los días, 8:00–22:00",1625,8,Activo,22,2022-07-16,
E-000290,BR-00002,Roger Hess,Vendedor,"Lunes a Sábado, 10:00–20:00",1627,18,Activo,21,2023-03-23,
E-000291,BR-00002,David Mills,Vendedor,"Lunes a Viernes, 9:00–18:00",1671,6,Activo,8,2023-02-10,
E-000292,BR-00002,Michael Morris,Vendedor,"Lunes a Viernes, 9:00–18:00",1484,7,Despedido,0,2022-10-10,2022-10-17
E-000293,BR-00002,Yvette Ramos,Vendedor,"Lunes a Sábado, 10:00–20:00",1474,10,Activo,7,2025-02-06,
E-000294,BR-00002,Gregory Watkins,Vendedor,"Lunes a Viernes, 9:00–18:00",1418,4,Activo,20,2020-11-08,
E-000295,BR-00002,Samuel Mathews,Vendedor,"Lunes a Viernes, 9:00–18:00",1711,15,Activo,14,2021-08-27,
E-000296,BR-00002,Dr. Teresa Reyes DVM,Vendedor,"Lunes a Sábado, 10:00–20:00",1587,5,Activo,7,2022-10-06,
E-000297,BR-00003,Michael Curry,Manager,"Lunes a Viernes, 8:30–17:30",2874,11,Activo,13,2022-05-17,
E-000298,BR-00003,Nicholas Ray,Sub Manager,"Martes a Domingo, 11:00–19:00",1892,5,Activo,10,2023-04-29,
E-000299,BR-00003,Jason Sampson,Vendedor,"Todos los días, 8:00–22:00",1626,6,Activo,18,2023-07-20,
E-000300,BR-00003,Amanda Johnson,Vendedor,"Lunes a Sábado, 10:00–20:00",1512,10,Activo,20,2024-12-21,
E-000301,BR-00003,Nicholas Adams,Vendedor,"Todos los días, 8:00–22:00",1340,19,Activo,19,2025-07-11,
E-000302,BR-00003,Joyce Leonard,Vendedor,"Martes a Domingo, 11:00–19:00",1749,13,De vacaciones,14,2022-10-27,
E-000303,BR-00003,Katrina Price,Vendedor,"Lunes a Viernes, 9:00–18:00",1410,15,Activo,15,2023-02-09,
E-000304,BR-00003,Rachel Martin,Vendedor,"Lunes a Sábado, 10:00–20:00",1465,16,Activo,9,2023-12-07,
E-000305,BR-00003,Aaron Powell,Vendedor,"Lunes a Viernes, 8:30–17:30",1249,11,Activo,9,2025-05-27,
E-000306,BR-00003,Amanda Huffman,Vendedor,"Lunes a Viernes, 9:00–18:00",1500,16,Activo,8,2022-04-24,
E-000307,BR-00003,Elizabeth Parker,Vendedor,"Todos los días, 8:00–22:00",1250,17,De vacaciones,4,2021-08-22,
E-000308,BR-00003,Steve Patrick,Vendedor,"Martes a Domingo, 11:00–19:00",1228,13,Activo,19,2025-05-23,
E-000309,BR-00003,Nicole Gonzales,Vendedor,"Lunes a Viernes, 9:00–18:00",1555,16,Activo,21,2020-09-10,
E-000310,BR-00003,Hannah Maldonado,Vendedor,"Lunes a Viernes, 9:00–18:00",1617,14,Activo,20,2021-07-12,
E-000311,BR-00003,Christopher Harvey,Vendedor,"Lunes a Sábado, 10:00–20:00",1244,1,Activo,8,2025-08-01,
E-000312,BR-00003,Dawn Todd,Vendedor,"Lunes a Viernes, 8:30–17:30",1351,19,Activo,22,2022-06-29,
E-000313,BR-00003,David Taylor,Vendedor,"Lunes a Sábado, 10:00–20:00",1321,0,Activo,8,2023-06-04,
E-000314,BR-00003,Michael Adams,Vendedor,"Lunes a Viernes, 9:00–18:00",1696,11,Activo,19,2025-08-09,
E-000315,BR-00003,Angela Martinez,Vendedor,"Todos los días, 8:00–22:00",1266,2,Activo,9,2021-07-20,
E-000316,BR-00003,William Williams,Vendedor,"Lunes a Viernes, 9:00–18:00",1558,3,Activo,22,2024-04-10,
E-000317,BR-00003,Richard Kerr,Vendedor,"Todos los días, 8:00–22:00",1535,17,Activo,14,2025-02-25,
E-000318,BR-00003,David Thomas,Vendedor,"Lunes a Sábado, 10:00–20:00",1376,12,Activo,17,2024-03-30,
E-000319,BR-00003,Hannah Levy,Vendedor,"Lunes a Sábado, 10:00–20:00",1675,4,Activo,13,2021-05-30,
E-000320,BR-00003,Denise Becker,Vendedor,"Lunes a Viernes, 9:00–18:00",1717,5,Activo,17,2025-03-06,
E-000321,BR-00003,Cole Zavala,Vendedor,"Lunes a Sábado, 10:00–20:00",1341,15,Activo,16,2022-08-31,
E-000322,BR-00003,Kayla Bennett,Vendedor,"Todos los días, 8:00–22:00",1720,19,Despedido,0,2021-10-18,2025-01-04
E-000323,BR-00003,Dana Walker,Vendedor,"Lunes a Viernes, 9:00–18:00",1523,10,Activo,7,2023-03-24,
E-000324,BR-00003,Kimberly Martinez,Vendedor,"Todos los días, 8:00–22:00",1637,4,Activo,7,2023-07-25,
E-000325,BR-00003,Raymond Smith,Vendedor,"Lunes a Viernes, 8:30–17:30",1277,19,Activo,16,2023-08-15,
E-000326,BR-00003,Terry Dickson,Vendedor,"Lunes a Sábado, 10:00–20:00",1560,9,Activo,15,2023-03-15,
E-000327,BR-00003,James Kim,Vendedor,"Lunes a Viernes, 8:30–17:30",1748,13,De vacaciones,3,2022-06-10,
E-000328,BR-00003,Jessica Johnson,Vendedor,"Martes a Domingo, 11:00–19:00",1717,18,Activo,7,2022-11-15,
E-000329,BR-00003,Justin Perez,Vendedor,"Lunes a Viernes, 9:00–18:00",1356,1,Activo,17,2025-08-03,
E-000330,BR-00003,Joshua Walter,Vendedor,"Todos los días, 8:00–22:00",1617,2,Activo,10,2021-08-09,
E-000331,BR-00003,Monica Perry,Vendedor,"Lunes a Sábado, 10:00–20:00",1314,11,Activo,7,2025-06-14,
E-000332,BR-00003,Amanda Ashley,Vendedor,"Lunes a Sábado, 10:00–20:00",1461,10,Activo,18,2020-11-18,
E-000333,BR-00003,Michael Jenkins,Vendedor,"Lunes a Sábado, 10:00–20:00",1765,6,De vacaciones,10,2023-07-09,
E-000334,BR-00003,Donald Lopez,Vendedor,"Lunes a Sábado, 10:00–20:00",1668,7,Activo,13,2021-10-11,
E-000335,BR-00003,Tiffany Hickman,Vendedor,"Todos los días, 8:00–22:00",1405,9,Activo,8,2020-12-26,
E-000336,BR-00003,Kelly Sherman,Vendedor,"Todos los días, 8:00–22:00",1508,14,Activo,7,2022-12-29,
E-000337,BR-00003,Robert Jackson,Vendedor,"Lunes a Sábado, 10:00–20:00",1269,17,Activo,7,2021-08-09,
E-000338,BR-00003,Amy Vincent,Vendedor,"Lunes a Viernes, 9:00–18:00",1621,14,Despedido,0,2025-05-28,2025-06-24
E-000339,BR-00003,Kyle Pruitt,Vendedor,"Todos los días, 8:00–22:00",1777,9,Activo,16,2021-03-14,
E-000340,BR-00004,Sophia Rogers,Manager,"Lunes a Sábado, 10:00–20:00",2968,19,Activo,21,2022-07-12,
E-000341,BR-00004,Dennis Cervantes,Sub Manager,"Todos los días, 8:00–22:00",1930,4,Despedido,0,2021-01-12,2024-11-19
E-000342,BR-00004,Jacob Franklin,Vendedor,"Lunes a Viernes, 8:30–17:30",1771,2,Activo,19,2024-07-05,
E-000343,BR-00004,Kevin Robinson,Vendedor,"Todos los días, 8:00–22:00",1270,1,Activo,19,2024-01-08,
E-000344,BR-00004,Robert Mcdaniel,Vendedor,"Martes a Domingo, 11:00–19:00",1312,9,De baja,7,2022-03-06,2024-03-27
E-000345,BR-00004,Samuel Knox,Vendedor,"Todos los días, 8:00–22:00",1574,16,Activo,15,2025-03-20,
E-000346,BR-00004,Michael Grant,Vendedor,"Lunes a Viernes, 8:30–17:30",1761,2,Activo,19,2024-12-24,
E-000347,BR-00004,Anthony Bradley,Vendedor,"Lunes a Sábado, 10:00–20:00",1712,13,Activo,10,2020-12-25,
E-000348,BR-00004,Kristen Freeman,Vendedor,"Todos los días, 8:00–22:00",1271,9,Activo,9,2022-10-28,
E-000349,BR-00004,Jessica Rubio,Vendedor,"Lunes a Viernes, 9:00–18:00",1296,5,Activo,18,2024-07-08,
E-000350,BR-00004,Jeffrey Williams,Vendedor,"Martes a Domingo, 11:00–19:00",1250,19,De vacaciones,2,2025-07-23,
E-000351,BR-00004,Logan Smith,Vendedor,"Lunes a Viernes, 9:00–18:00",1230,7,Activo,9,2022-02-18,
E-000352,BR-00004,Brian Brown,Vendedor,"Lunes a Sábado, 10:00–20:00",1238,11,Activo,13,2025-07-02,
E-000353,BR-00004,Sue Jones,Vendedor,"Todos los días, 8:00–22:00",1525,2,Activo,14,2022-10-20,
E-000354,BR-00004,Sean Sanchez,Vendedor,"Todos los días, 8:00–22:00",1273,9,Activo,15,2023-05-23,
E-000355,BR-00004,Lisa Parrish,Vendedor,"Lunes a Sábado, 10:00–20:00",1390,20,Activo,22,2025-05-10,
E-000356,BR-00004,Mr. Jacob Bryant,Vendedor,"Lunes a Viernes, 8:30–17:30",1572,9,Activo,20,2023-02-14,
E-000357,BR-00004,Joshua Humphrey DVM,Vendedor,"Martes a Domingo, 11:00–19:00",1213,0,Activo,19,2025-05-26,
E-000358,BR-00004,Danielle Wheeler,Vendedor,"Lunes a Viernes, 8:30–17:30",1316,16,Activo,14,2022-10-12,
E-000359,BR-00004,Brian Murray,Vendedor,"Lunes a Sábado, 10:00–20:00",1201,20,Activo,10,2022-01-27,
E-000360,BR-00004,Joseph Rodriguez,Vendedor,"Martes a Domingo, 11:00–19:00",1758,9,Activo,15,2023-10-29,
E-000361,BR-00004,Jennifer Johns,Vendedor,"Lunes a Viernes, 8:30–17:30",1491,0,Activo,10,2021-03-24,
E-000362,BR-00004,Brian Brown,Vendedor,"Martes a Domingo, 11:00–19:00",1714,3,Activo,15,2025-06-16,
E-000363,BR-00004,Juan Johnson,Vendedor,"Lunes a Viernes, 9:00–18:00",1359,12,Activo,17,2022-08-16,
E-000364,BR-00004,Amanda Lopez,Vendedor,"Todos los días, 8:00–22:00",1397,3,Activo,8,2021-09-25,
E-000365,BR-00004,William Lawson,Vendedor,"Lunes a Viernes, 9:00–18:00",1372,7,Activo,13,2021-02-05,
E-000366,BR-00004,Nicole Johnson,Vendedor,"Lunes a Viernes, 8:30–17:30",1351,6,Activo,19,2023-04-15,
E-000367,BR-00004,Sara Ellis,Vendedor,"Lunes a Viernes, 8:30–17:30",1596,13,Activo,17,2023-09-02,
E-000368,BR-00004,Jeanette Johnson,Vendedor,"Lunes a Viernes, 9:00–18:00",1742,8,Activo,12,2022-12-05,
E-000369,BR-00004,Kristy King,Vendedor,"Lunes a Viernes, 9:00–18:00",1672,4,Activo,11,2022-02-02,
E-000370,BR-00004,Amber Mcgee,Vendedor,"Lunes a Viernes, 9:00–18:00",1558,9,Activo,9,2021-10-10,
E-000371,BR-00004,Tara Ortega,Vendedor,"Todos los días, 8:00–22:00",1503,1,Activo,21,2022-04-26,
E-000372,BR-00004,Edward Robinson,Vendedor,"Lunes a Sábado, 10:00–20:00",1556,20,Activo,10,2023-07-01,
E-000373,BR-00004,Jacob Mason,Vendedor,"Martes a Domingo, 11:00–19:00",1590,16,Activo,21,2022-09-17,
E-000374,BR-00004,Heather Meyers,Vendedor,"Todos los días, 8:00–22:00",1738,6,Activo,11,2024-03-23,
E-000375,BR-00004,Jonathon Williams,Vendedor,"Lunes a Sábado, 10:00–20:00",1554,14,Activo,14,2022-12-17,
E-000376,BR-00004,Theodore Turner,Vendedor,"Martes a Domingo, 11:00–19:00",1262,2,Activo,15,2022-07-29,
E-000377,BR-00004,Amanda Duncan,Vendedor,"Lunes a Viernes, 9:00–18:00",1550,5,Activo,13,2025-06-09,
E-000378,BR-00004,Brian Smith DVM,Vendedor,"Martes a Domingo, 11:00–19:00",1208,2,Activo,19,2023-06-04,
E-000379,BR-00004,Loretta Page,Vendedor,"Lunes a Viernes, 8:30–17:30",1729,16,Activo,8,2023-01-02,
E-000380,BR-00004,Kelly Rhodes,Vendedor,"Lunes a Sábado, 10:00–20:00",1498,5,Activo,9,2020-09-13,
E-000381,BR-00005,Donald Thomas,Manager,"Todos los días, 8:00–22:00",3416,18,Activo,11,2022-04-29,
E-000382,BR-00005,Lauren Lewis,Sub Manager,"Lunes a Sábado, 10:00–20:00",2157,12,Activo,20,2024-07-02,
E-000383,BR-00005,Robert Randolph,Vendedor,"Todos los días, 8:00–22:00",1240,7,Activo,11,2020-11-09,
E-000384,BR-00005,Janet Martin,Vendedor,"Todos los días, 8:00–22:00",1410,15,Activo,20,2025-05-27,
E-000385,BR-00005,Dwayne Nelson,Vendedor,"Lunes a Viernes, 9:00–18:00",1362,13,Activo,10,2023-04-04,
E-000386,BR-00005,James Walters,Vendedor,"Todos los días, 8:00–22:00",1789,5,Activo,8,2021-05-31,
E-000387,BR-00005,Sarah Wright,Vendedor,"Todos los días, 8:00–22:00",1677,9,Activo,19,2025-04-09,
E-000388,BR-00005,Katherine Ramirez,Vendedor,"Martes a Domingo, 11:00–19:00",1608,13,Activo,9,2021-01-21,
E-000389,BR-00005,Dustin Mendoza,Vendedor,"Todos los días, 8:00–22:00",1654,12,Activo,14,2023-09-24,
E-000390,BR-00005,Robert Gomez,Vendedor,"Lunes a Viernes, 8:30–17:30",1654,7,Activo,15,2024-08-20,
E-000391,BR-00005,Nicole Jenkins,Vendedor,"Lunes a Sábado, 10:00–20:00",1546,13,Activo,17,2023-09-05,
E-000392,BR-00005,Randy Simmons,Vendedor,"Lunes a Viernes, 8:30–17:30",1443,4,Activo,16,2022-02-21,
E-000393,BR-00005,Jonathan Harrison,Vendedor,"Lunes a Viernes, 8:30–17:30",1688,5,Activo,10,2024-10-24,
E-000394,BR-00005,Jaime Burton,Vendedor,"Lunes a Viernes, 9:00–18:00",1662,10,Activo,18,2025-07-14,
E-000395,BR-00005,Sara Armstrong,Vendedor,"Lunes a Viernes, 8:30–17:30",1444,20,Activo,8,2021-03-14,
E-000396,BR-00005,Nicole Espinoza,Vendedor,"Martes a Domingo, 11:00–19:00",1459,6,Activo,10,2023-08-15,
E-000397,BR-00005,Stephen Davis,Vendedor,"Todos los días, 8:00–22:00",1724,8,Activo,11,2021-04-22,
E-000398,BR-00005,Kristie Ashley,Vendedor,"Martes a Domingo, 11:00–19:00",1354,1,Activo,20,2023-07-13,
E-000399,BR-00005,Shelley Ferguson,Vendedor,"Lunes a Viernes, 8:30–17:30",1680,0,De baja,16,2023-11-14,2025-04-22
E-000400,BR-00005,Ashley Wells,Vendedor,"Lunes a Sábado, 10:00–20:00",1637,20,Activo,18,2023-09-02,
E-000401,BR-00005,Donna Martinez,Vendedor,"Lunes a Viernes, 8:30–17:30",1480,11,De vacaciones,16,2023-06-14,
E-000402,BR-00005,Richard Mack,Vendedor,"Todos los días, 8:00–22:00",1350,13,De vacaciones,16,2024-10-03,
E-000403,BR-00005,Miguel Williams,Vendedor,"Todos los días, 8:00–22:00",1759,20,Activo,8,2021-01-30,
E-000404,BR-00005,John Hammond,Vendedor,"Todos los días, 8:00–22:00",1296,17,Activo,7,2024-05-01,
E-000405,BR-00005,Christopher Dudley,Vendedor,"Lunes a Sábado, 10:00–20:00",1224,13,Activo,22,2021-11-01,
E-000406,BR-00005,Scott Burton,Vendedor,"Martes a Domingo, 11:00–19:00",1700,17,De vacaciones,1,2022-06-05,
E-000407,BR-00005,Zachary Santos,Vendedor,"Martes a Domingo, 11:00–19:00",1707,11,Activo,7,2022-03-16,
E-000408,BR-00005,Wanda Pearson,Vendedor,"Martes a Domingo, 11:00–19:00",1607,19,Activo,15,2023-07-21,
E-000409,BR-00005,Jimmy Ross,Vendedor,"Lunes a Sábado, 10:00–20:00",1765,0,Activo,18,2025-06-23,
E-000410,BR-00005,Kelly Lane,Vendedor,"Todos los días, 8:00–22:00",1730,3,Activo,14,2025-01-13,
E-000411,BR-00005,Victoria Dean,Vendedor,"Lunes a Viernes, 9:00–18:00",1579,20,Activo,12,2023-07-06,
E-000412,BR-00005,Paula Cox,Vendedor,"Todos los días, 8:00–22:00",1749,10,Activo,21,2021-07-28,
E-000413,BR-00005,Michele Crawford,Vendedor,"Todos los días, 8:00–22:00",1672,16,Activo,21,2021-08-31,
E-000414,BR-00005,David Moore,Vendedor,"Lunes a Viernes, 8:30–17:30",1587,0,Activo,21,2024-04-12,
E-000415,BR-00005,Debra Smith,Vendedor,"Lunes a Viernes, 8:30–17:30",1428,11,Activo,10,2020-10-11,
E-000416,BR-00005,Cassandra Johnson,Vendedor,"Lunes a Viernes, 9:00–18:00",1594,2,Activo,14,2025-03-13,
E-000417,BR-00005,Barbara Cunningham,Vendedor,"Lunes a Sábado, 10:00–20:00",1223,11,Activo,20,2021-10-05,
E-000418,BR-00005,Dawn Moore,Vendedor,"Lunes a Viernes, 9:00–18:00",1233,18,De vacaciones,8,2023-08-21,
E-000419,BR-00005,Laura Hernandez,Vendedor,"Lunes a Viernes, 8:30–17:30",1636,3,Activo,18,2025-01-08,
E-000420,BR-00005,Joanne Stafford,Vendedor,"Martes a Domingo, 11:00–19:00",1739,8,Activo,22,2024-10-30,
E-000421,BR-00005,Paul Forbes,Vendedor,"Martes a Domingo, 11:00–19:00",1531,14,Activo,7,2021-04-20,
E-000422,BR-00006,James Stone DVM,Manager,"Lunes a Viernes, 9:00–18:00",3031,20,Activo,11,2025-06-09,
E-000423,BR-00006,Edward Garrett,Sub Manager,"Lunes a Sábado, 10:00–20:00",1994,1,Activo,21,2021-10-13,
E-000424,BR-00006,Bryan Banks,Vendedor,"Lunes a Viernes, 9:00–18:00",1295,7,Activo,19,2025-07-24,
E-000425,BR-00006,Kirk Swanson,Vendedor,"Todos los días, 8:00–22:00",1454,13,Activo,18,2025-03-08,
E-000426,BR-00006,Zachary Martin,Vendedor,"Todos los días, 8:00–22:00",1429,6,Activo,12,2021-10-20,
E-000427,BR-00006,Jamie Williams,Vendedor,"Lunes a Viernes, 9:00–18:00",1203,13,De baja,16,2022-08-11,2024-01-03
E-000428,BR-00006,Patrick Richard,Vendedor,"Lunes a Viernes, 9:00–18:00",1622,14,Activo,10,2022-06-08,
E-000429,BR-00006,Jason Flores,Vendedor,"Martes a Domingo, 11:00–19:00",1318,11,Activo,7,2021-12-22,
E-000430,BR-00006,Brooke Jordan,Vendedor,"Lunes a Viernes, 8:30–17:30",1300,11,Activo,13,2021-12-22,
