fidelizacion_id,client_id,nivel,puntos_acumulados,beneficios,fecha_ultima_actividad
FD-00340,Frank Blair,Bronce,449,5% descuento en snacks,2025-06-17
FD-00341,Rachel James,Platino,1350,20% en todo + regalos exclusivos,2025-08-07
FD-00342,Christine Jones,Oro,2787,15% en todo + acceso anticipado,2025-07-10
FD-00343,Sierra Atkins,Platino,334,20% en todo + regalos exclusivos,2025-06-25
FD-00344,Christopher Jones,Oro,4939,15% en todo + acceso anticipado,2025-07-20
FD-00345,Sean Lewis,Bronce,1739,5% descuento en snacks,2025-07-14
FD-00346,Kevin Lewis,Bronce,1294,5% descuento en snacks,2025-07-07
FD-00347,Karen Washington,Plata,4620,10% en bebidas y envíos gratis,2025-08-17
FD-00348,Sean Knight,Oro,1322,15% en todo + acceso anticipado,2025-08-12
FD-00349,Mary Cuevas,Bronce,1700,5% descuento en snacks,2025-05-29
FD-00350,Donna Lowe,Platino,1527,20% en todo + regalos exclusivos,2025-07-19
FD-00351,William Hicks,Bronce,2134,5% descuento en snacks,2025-08-22
FD-00352,Carrie Johnson,Bronce,495,5% descuento en snacks,2025-07-27
FD-00353,Richard Sims,Plata,3875,10% en bebidas y envíos gratis,2025-06-22
FD-00354,Mr. Phillip Kennedy,Bronce,3393,5% descuento en snacks,2025-06-02
FD-00355,Janice Harrison,Plata,4651,10% en bebidas y envíos gratis,2025-06-08
FD-00356,Lindsay Price,Bronce,2277,5% descuento en snacks,2025-06-05
FD-00357,Tina Ramirez,Plata,2596,10% en bebidas y envíos gratis,2025-07-16
FD-00358,Richard Perry,Bronce,3822,5% descuento en snacks,2025-08-04
FD-00359,Catherine Morris,Bronce,3902,5% descuento en snacks,2025-08-20
FD-00360,Andrew Russell,Bronce,1346,5% descuento en snacks,2025-07-15
FD-00361,Teresa Ortiz,Oro,4661,15% en todo + acceso anticipado,2025-07-27
FD-00362,Stephanie Bowman,Bronce,3300,5% descuento en snacks,2025-05-28
FD-00363,Mark Schneider,Bronce,4701,5% descuento en snacks,2025-08-10
FD-00364,Bradley Owens,Bronce,1961,5% descuento en snacks,2025-08-12
FD-00365,Michele Lee,Platino,4464,20% en todo + regalos exclusivos,2025-07-17
FD-00366,Raven Cantrell,Bronce,3629,5% descuento en snacks,2025-08-09
FD-00367,Adam Gibson,Oro,2724,15% en todo + acceso anticipado,2025-08-10
FD-00368,Jeffrey Peterson,Plata,3956,10% en bebidas y envíos gratis,2025-06-02
FD-00369,Sarah Rhodes,Bronce,1514,5% descuento en snacks,2025-06-01
FD-00370,Ronald Reyes,Bronce,1888,5% descuento en snacks,2025-06-03
FD-00371,Wendy Smith,Bronce,246,5% descuento en snacks,2025-08-12
FD-00372,Philip Lynch,Plata,3195,10% en bebidas y envíos gratis,2025-08-19
FD-00373,Terry Clark,Oro,4508,15% en todo + acceso anticipado,2025-06-21
FD-00374,James Hubbard,Oro,1505,15% en todo + acceso anticipado,2025-07-07
FD-00375,Diane Anthony,Bronce,809,5% descuento en snacks,2025-08-07
FD-00376,Gary Lee,Bronce,936,5% descuento en snacks,2025-07-04
FD-00377,Christina Cunningham,Bronce,1429,5% descuento en snacks,2025-07-23
FD-00378,Justin Simpson,Bronce,4087,5% descuento en snacks,2025-07-27
FD-00379,Carl Nelson,Oro,4529,15% en todo + acceso anticipado,2025-06-19
FD-00380,James Deleon,Plata,1166,10% en bebidas y envíos gratis,2025-08-11
FD-00381,Nicole Reid,Bronce,3422,5% descuento en snacks,2025-06-10
FD-00382,Randy Terry,Plata,1797,10% en bebidas y envíos gratis,2025-08-17
FD-00383,Juan Park,Plata,4601,10% en bebidas y envíos gratis,2025-05-25
FD-00384,Ashley Jennings,Bronce,500,5% descuento en snacks,2025-06-09
FD-00385,Robert Arnold,Oro,2095,15% en todo + acceso anticipado,2025-07-17
FD-00386,Cheryl Sims,Plata,4508,10% en bebidas y envíos gratis,2025-08-18
FD-00387,Joyce Anderson,Plata,128,10% en bebidas y envíos gratis,2025-06-16
FD-00388,Shelia Galvan,Plata,2645,10% en bebidas y envíos gratis,2025-06-11
FD-00389,Eric Clarke,Bronce,2215,5% descuento en snacks,2025-07-27
FD-00390,Douglas Cooper,Plata,3454,10% en bebidas y envíos gratis,2025-07-10
FD-00391,Jamie Schaefer,Plata,1085,10% en bebidas y envíos gratis,2025-06-18
FD-00392,Kevin Knight,Bronce,4826,5% descuento en snacks,2025-06-10
FD-00393,Christina Woods,Bronce,244,5% descuento en snacks,2025-06-04
FD-00394,Thomas Jackson,Bronce,3803,5% descuento en snacks,2025-06-24
FD-00395,Bryan Lara,Plata,4113,10% en bebidas y envíos gratis,2025-08-11
FD-00396,Adam Hansen,Bronce,3637,5% descuento en snacks,2025-06-23
FD-00397,Jake Garcia,Platino,4078,20% en todo + regalos exclusivos,2025-05-29
FD-00398,Tina Spencer,Bronce,4965,5% descuento en snacks,2025-07-14
FD-00399,James Cooper,Bronce,4059,5% descuento en snacks,2025-06-10
FD-00400,Gary Coleman,Bronce,3169,5% descuento en snacks,2025-07-30
FD-00401,Jonathan Martin,Bronce,4144,5% descuento en snacks,2025-06-30
FD-00402,Kimberly White,Bronce,300,5% descuento en snacks,2025-08-05
FD-00403,Timothy Taylor,Plata,4988,10% en bebidas y envíos gratis,2025-08-17
FD-00404,Andrew Lopez,Bronce,3622,5% descuento en snacks,2025-06-04
FD-00405,Mary Miller,Bronce,3422,5% descuento en snacks,2025-07-10
FD-00406,Alejandra Nunez,Plata,3757,10% en bebidas y envíos gratis,2025-07-18
FD-00407,Tracy Scott,Bronce,4645,5% descuento en snacks,2025-08-14
FD-00408,Melvin Harris,Plata,3401,10% en bebidas y envíos gratis,2025-08-09
FD-00409,Alexander Serrano,Platino,2837,20% en todo + regalos exclusivos,2025-07-18
FD-00410,Dean Singleton,Oro,3059,15% en todo + acceso anticipado,2025-07-17
FD-00411,Joseph Cordova,Plata,606,10% en bebidas y envíos gratis,2025-08-22
FD-00412,David Pena,Plata,4835,10% en bebidas y envíos gratis,2025-08-03
FD-00413,Jim Barton,Bronce,2847,5% descuento en snacks,2025-06-25
FD-00414,Melissa Ho,Plata,207,10% en bebidas y envíos gratis,2025-06-19
FD-00415,Michael Mckay,Plata,1967,10% en bebidas y envíos gratis,2025-08-09
FD-00416,James Wright,Plata,4453,10% en bebidas y envíos gratis,2025-06-26
FD-00417,Jason Wilson,Plata,276,10% en bebidas y envíos gratis,2025-07-16
FD-00418,Leslie Mitchell,Bronce,4076,5% descuento en snacks,2025-08-13
FD-00419,Devin Abbott,Bronce,1488,5% descuento en snacks,2025-08-11
FD-00420,Julie Powers,Bronce,1163,5% descuento en snacks,2025-07-29
FD-00421,Nicholas Rose,Oro,328,15% en todo + acceso anticipado,2025-06-13
FD-00422,William Davis,Oro,2531,15% en todo + acceso anticipado,2025-05-29
FD-00423,Timothy Edwards,Plata,867,10% en bebidas y envíos gratis,2025-08-12
FD-00424,Brian Martin,Bronce,243,5% descuento en snacks,2025-06-27
FD-00425,Donald Lee,Bronce,1257,5% descuento en snacks,2025-07-03
FD-00426,Lisa Johnston,Plata,898,10% en bebidas y envíos gratis,2025-08-12
FD-00427,Corey Miller,Bronce,1622,5% descuento en snacks,2025-08-04
FD-00428,Molly Richardson,Bronce,916,5% descuento en snacks,2025-07-10
FD-00429,Mrs. Natalie Thompson MD,Plata,2220,10% en bebidas y envíos gratis,2025-07-27
FD-00430,Mary Cox,Bronce,2554,5% descuento en snacks,2025-08-13
FD-00431,Christina Li,Plata,4526,10% en bebidas y envíos gratis,2025-07-01
FD-00432,Kayla Gomez,Plata,2752,10% en bebidas y envíos gratis,2025-06-09
FD-00433,Samantha Baker,Bronce,2492,5% descuento en snacks,2025-07-20
FD-00434,Samantha Gibson,Bronce,706,5% descuento en snacks,2025-07-12
FD-00435,Tina Arias,Plata,4053,10% en bebidas y envíos gratis,2025-06-28
FD-00436,Benjamin Campbell,Oro,474,15% en todo + acceso anticipado,2025-08-21
FD-00437,Lucas Jackson,Oro,2375,15% en todo + acceso anticipado,2025-06-23
FD-00438,Jeffrey Moss,Plata,3879,10% en bebidas y envíos gratis,2025-05-25
FD-00439,Kerri Cobb,Plata,312,10% en bebidas y envíos gratis,2025-06-13
FD-00440,Wendy Randolph,Oro,220,15% en todo + acceso anticipado,2025-06-10
FD-00441,Chad Sanders,Bronce,1222,5% descuento en snacks,2025-06-13
FD-00442,Derrick Berry,Plata,149,10% en bebidas y envíos gratis,2025-07-04
FD-00443,Deanna Williams,Plata,2349,10% en bebidas y envíos gratis,2025-05-28
FD-00444,Nicholas Dunn,Bronce,689,5% descuento en snacks,2025-05-29
FD-00445,Danny Garcia,Bronce,3653,5% descuento en snacks,2025-06-12
FD-00446,Dominique Jackson,Bronce,4674,5% descuento en snacks,2025-06-10
FD-00447,Kathleen Ball,Plata,2836,10% en bebidas y envíos gratis,2025-08-03
FD-00448,Jaime Hall,Bronce,997,5% descuento en snacks,2025-05-25
FD-00449,Caroline Lewis,Platino,2900,20% en todo + regalos exclusivos,2025-06-19
FD-00450,Sean Lane,Plata,226,10% en bebidas y envíos gratis,2025-07-23
FD-00451,Dan Shelton,Oro,520,15% en todo + acceso anticipado,2025-07-27
FD-00452,John Reyes,Plata,2461,10% en bebidas y envíos gratis,2025-08-13
FD-00453,Anthony Vazquez,Bronce,4122,5% descuento en snacks,2025-05-27
FD-00454,Reginald Dominguez,Bronce,2029,5% descuento en snacks,2025-06-29
FD-00455,John Conley,Plata,2575,10% en bebidas y envíos gratis,2025-07-25
FD-00456,Kelly Peterson,Oro,259,15% en todo + acceso anticipado,2025-05-29
FD-00457,Thomas Lara,Bronce,4058,5% descuento en snacks,2025-07-10
FD-00458,Kevin Caldwell,Plata,1926,10% en bebidas y envíos gratis,2025-08-14
FD-00459,Sarah Wilson,Bronce,882,5% descuento en snacks,2025-07-05
FD-00460,Jeffrey Smith,Plata,2346,10% en bebidas y envíos gratis,2025-05-28
FD-00461,Joanna Young,Bronce,1934,5% descuento en snacks,2025-06-13
FD-00462,Ronnie Sandoval,Oro,3055,15% en todo + acceso anticipado,2025-08-12
FD-00463,Ryan Carr,Plata,2724,10% en bebidas y envíos gratis,2025-08-22
FD-00464,Kara Kaiser,Plata,2922,10% en bebidas y envíos gratis,2025-08-09
FD-00465,Jenna Holloway,Bronce,4917,5% descuento en snacks,2025-06-29
FD-00466,Angela Benson,Plata,3878,10% en bebidas y envíos gratis,2025-07-02
FD-00467,Courtney Webster,Bronce,3466,5% descuento en snacks,2025-08-03
FD-00468,Laura Deleon,Oro,4403,15% en todo + acceso anticipado,2025-06-08
FD-00469,Michael Cannon,Bronce,3066,5% descuento en snacks,2025-07-24
FD-00470,Mallory Morris,Plata,4380,10% en bebidas y envíos gratis,2025-05-30
FD-00471,Claudia Wilson,Bronce,4703,5% descuento en snacks,2025-07-20
FD-00472,Courtney Walsh,Plata,1933,10% en bebidas y envíos gratis,2025-07-27
FD-00473,Marcus Bennett,Plata,880,10% en bebidas y envíos gratis,2025-08-09
FD-00474,Kelly Lopez,Plata,2659,10% en bebidas y envíos gratis,2025-06-05
FD-00475,Angela Barnett,Bronce,695,5% descuento en snacks,2025-08-17
FD-00476,Kevin Gutierrez,Bronce,1860,5% descuento en snacks,2025-06-09
FD-00477,Jennifer Jackson,Bronce,3665,5% descuento en snacks,2025-08-15
FD-00478,Rachel Ferrell,Plata,110,10% en bebidas y envíos gratis,2025-07-11
FD-00479,Joseph James,Oro,2401,15% en todo + acceso anticipado,2025-06-30
FD-00480,Paige Sanchez,Platino,223,20% en todo + regalos exclusivos,2025-08-09
FD-00481,Yvette Collins,Oro,2646,15% en todo + acceso anticipado,2025-06-22
FD-00482,Madison Wood,Bronce,1941,5% descuento en snacks,2025-06-01
FD-00483,Debra Flores,Bronce,804,5% descuento en snacks,2025-08-10
FD-00484,David Cox,Bronce,2571,5% descuento en snacks,2025-08-05
FD-00485,Andrea Rodriguez,Bronce,2359,5% descuento en snacks,2025-08-21
FD-00486,Kenneth Graham,Plata,1862,10% en bebidas y envíos gratis,2025-07-22
FD-00487,Debbie Phillips,Bronce,4883,5% descuento en snacks,2025-07-07
FD-00488,Gabriel Ramsey,Bronce,1173,5% descuento en snacks,2025-05-28
FD-00489,Gabriella Stephens,Bronce,1367,5% descuento en snacks,2025-06-10
FD-00490,Taylor Harrison,Bronce,1806,5% descuento en snacks,2025-08-16
FD-00491,Felicia Gilbert,Bronce,3368,5% descuento en snacks,2025-07-22
FD-00492,Susan Fox,Plata,4162,10% en bebidas y envíos gratis,2025-07-15
FD-00493,Michael Morales,Platino,4913,20% en todo + regalos exclusivos,2025-05-24
FD-00494,Courtney Bowers,Oro,522,15% en todo + acceso anticipado,2025-08-21
FD-00495,Kara Thomas,Bronce,2919,5% descuento en snacks,2025-07-20
FD-00496,Renee Martinez,Oro,1773,15% en todo + acceso anticipado,2025-08-21
FD-00497,Elizabeth Hicks,Bronce,2993,5% descuento en snacks,2025-07-23
FD-00498,Elizabeth Davis DDS,Plata,4757,10% en bebidas y envíos gratis,2025-06-21
FD-00499,Jessica Nelson,Bronce,1940,5% descuento en snacks,2025-06-21
FD-00500,Caroline Ramirez,Bronce,103,5% descuento en snacks,2025-08-20
FD-00501,Justin Perry,Bronce,2490,5% descuento en snacks,2025-08-10
FD-00502,Caleb Stewart,Oro,2556,15% en todo + acceso anticipado,2025-08-17
FD-00503,William Brewer,Bronce,121,5% descuento en snacks,2025-08-04
FD-00504,Rebecca Brown,Plata,1634,10% en bebidas y envíos gratis,2025-08-18
FD-00505,Tanya Miller,Bronce,3087,5% descuento en snacks,2025-07-03
FD-00506,Samuel Holder,Bronce,1572,5% descuento en snacks,2025-07-04
FD-00507,Joyce Crawford,Oro,4691,15% en todo + acceso anticipado,2025-06-26
FD-00508,Douglas Cervantes,Plata,1068,10% en bebidas y envíos gratis,2025-08-13
FD-00509,Ray Rogers,Plata,2505,10% en bebidas y envíos gratis,2025-06-26
FD-00510,Deborah Stanton,Bronce,3526,5% descuento en snacks,2025-06-21
FD-00511,Vanessa Ford,Bronce,2954,5% descuento en snacks,2025-08-08
FD-00512,Corey Mcclain,Bronce,4562,5% descuento en snacks,2025-06-04
FD-00513,Albert Jordan,Oro,416,15% en todo + acceso anticipado,2025-06-20
FD-00514,Katherine Gonzalez,Oro,2079,15% en todo + acceso anticipado,2025-06-29
FD-00515,William Martin,Plata,2297,10% en bebidas y envíos gratis,2025-06-11
FD-00516,Kevin Edwards,Oro,2930,15% en todo + acceso anticipado,2025-07-29
FD-00517,Brandon Dennis,Plata,925,10% en bebidas y envíos gratis,2025-08-16
FD-00518,Kevin Grant,Plata,1404,10% en bebidas y envíos gratis,2025-07-15
FD-00519,Kathleen Brown,Bronce,4753,5% descuento en snacks,2025-08-15
FD-00520,Jonathon Gray,Bronce,3962,5% descuento en snacks,2025-08-10
FD-00521,Victor Ibarra,Plata,3460,10% en bebidas y envíos gratis,2025-06-18
FD-00522,Patricia Smith,Bronce,2380,5% descuento en snacks,2025-07-06
FD-00523,Alyssa Ingram,Platino,1589,20% en todo + regalos exclusivos,2025-05-25
FD-00524,Joseph Ho,Plata,4902,10% en bebidas y envíos gratis,2025-08-16
FD-00525,Miguel Cole,Plata,1295,10% en bebidas y envíos gratis,2025-07-23
FD-00526,Cristina Hurst,Plata,1484,10% en bebidas y envíos gratis,2025-06-05
FD-00527,Shannon Kelly DVM,Bronce,349,5% descuento en snacks,2025-05-23
FD-00528,Brandi Jackson DDS,Bronce,3963,5% descuento en snacks,2025-06-03
FD-00529,Jackie Lopez,Bronce,1611,5% descuento en snacks,2025-07-19
FD-00530,Paula Marsh,Bronce,700,5% descuento en snacks,2025-07-06
FD-00531,Mr. Jonathan Guerrero,Bronce,2609,5% descuento en snacks,2025-07-29
FD-00532,Angela Smith,Oro,4864,15% en todo + acceso anticipado,2025-08-13
FD-00533,Stephen Elliott,Bronce,2185,5% descuento en snacks,2025-08-03
FD-00534,Dustin Hurst,Bronce,2798,5% descuento en snacks,2025-07-15
FD-00535,Kaitlin Jones,Bronce,1246,5% descuento en snacks,2025-06-22
FD-00536,Amy Frye,Plata,3679,10% en bebidas y envíos gratis,2025-06-11
FD-00537,Victor Taylor,Bronce,625,5% descuento en snacks,2025-06-24
FD-00538,Kenneth Pearson,Plata,4215,10% en bebidas y envíos gratis,2025-06-30
FD-00539,Nicole Harding,Bronce,2719,5% descuento en snacks,2025-07-21
FD-00540,David Mcclure,Plata,1449,10% en bebidas y envíos gratis,2025-07-02
FD-00541,Jacob Larson,Bronce,3496,5% descuento en snacks,2025-07-26
FD-00542,Lisa Page,Plata,2288,10% en bebidas y envíos gratis,2025-07-02
FD-00543,Brooke Freeman,Plata,1058,10% en bebidas y envíos gratis,2025-07-04
FD-00544,Gregory Galloway DDS,Bronce,4828,5% descuento en snacks,2025-07-13
FD-00545,Brett Jordan,Oro,4829,15% en todo + acceso anticipado,2025-06-24
FD-00546,Rachel White,Bronce,3061,5% descuento en snacks,2025-08-15
FD-00547,Amanda Peck,Bronce,972,5% descuento en snacks,2025-07-28
FD-00548,Lisa Duncan,Oro,4185,15% en todo + acceso anticipado,2025-06-10
FD-00549,Kevin Santos,Plata,1253,10% en bebidas y envíos gratis,2025-06-14
FD-00550,Dr. Kyle Hernandez DDS,Bronce,3633,5% descuento en snacks,2025-05-29
FD-00551,Erika Smith,Bronce,759,5% descuento en snacks,2025-08-11
FD-00552,James Gibbs,Plata,1284,10% en bebidas y envíos gratis,2025-08-08
FD-00553,Jennifer Morales,Bronce,3857,5% descuento en snacks,2025-05-29
FD-00554,Robert Greer,Oro,1374,15% en todo + acceso anticipado,2025-05-23
FD-00555,Christina Jones,Bronce,4842,5% descuento en snacks,2025-07-02
FD-00556,Michael Rodriguez,Bronce,4175,5% descuento en snacks,2025-05-24
FD-00557,Annette Jones,Oro,4922,15% en todo + acceso anticipado,2025-06-21
FD-00558,Christopher Hill,Bronce,1240,5% descuento en snacks,2025-07-01
FD-00559,William Meadows,Plata,143,10% en bebidas y envíos gratis,2025-07-11
FD-00560,Michael Ross,Bronce,2345,5% descuento en snacks,2025-06-26
FD-00561,Aaron Pratt,Oro,1126,15% en todo + acceso anticipado,2025-06-23
FD-00562,Brianna Cole,Bronce,1479,5% descuento en snacks,2025-06-22
FD-00563,Ian Lloyd DDS,Platino,2061,20% en todo + regalos exclusivos,2025-06-21
FD-00564,Katherine Banks,Bronce,4253,5% descuento en snacks,2025-05-30
FD-00565,Heidi Brown,Bronce,897,5% descuento en snacks,2025-08-14
FD-00566,Sandra Brown,Platino,3710,20% en todo + regalos exclusivos,2025-07-01
FD-00567,Monica Butler,Plata,2967,10% en bebidas y envíos gratis,2025-07-04
FD-00568,Brandon Davidson,Bronce,3962,5% descuento en snacks,2025-06-05
FD-00569,Ashley Davis,Oro,4363,15% en todo + acceso anticipado,2025-08-16
FD-00570,Jonathan Anderson,Plata,2468,10% en bebidas y envíos gratis,2025-06-20
FD-00571,Andrew Harrington,Oro,3012,15% en todo + acceso anticipado,2025-06-17
FD-00572,Anthony Miller,Plata,2922,10% en bebidas y envíos gratis,2025-08-21
FD-00573,Diamond Cobb,Plata,844,10% en bebidas y envíos gratis,2025-08-04
FD-00574,Sheri Lane,Oro,4254,15% en todo + acceso anticipado,2025-06-20
FD-00575,Christine Shaw,Bronce,4315,5% descuento en snacks,2025-08-06
FD-00576,Paige Moore,Bronce,648,5% descuento en snacks,2025-07-25
FD-00577,Jeffrey Webb,Bronce,1874,5% descuento en snacks,2025-06-16
FD-00578,Michelle Anderson,Bronce,163,5% descuento en snacks,2025-07-28
FD-00579,Daniel Martin,Bronce,1995,5% descuento en snacks,2025-06-10
FD-00580,Jennifer Cook,Bronce,3317,5% descuento en snacks,2025-08-16
FD-00581,Kara Craig,Platino,3900,20% en todo + regalos exclusivos,2025-05-29
FD-00582,Joshua Malone,Bronce,356,5% descuento en snacks,2025-08-13
FD-00583,Mr. Kevin Hawkins DDS,Bronce,4538,5% descuento en snacks,2025-08-09
FD-00584,Samantha Garcia,Bronce,4557,5% descuento en snacks,2025-07-01
FD-00585,Amber Wolf,Platino,814,20% en todo + regalos exclusivos,2025-07-16
FD-00586,David Henderson,Plata,3013,10% en bebidas y envíos gratis,2025-08-17
FD-00587,Heather Clark,Bronce,756,5% descuento en snacks,2025-05-30
FD-00588,Catherine Brown,Bronce,4824,5% descuento en snacks,2025-06-07
FD-00589,Jillian Smith,Plata,3664,10% en bebidas y envíos gratis,2025-07-17
FD-00590,Sharon Glass,Plata,4344,10% en bebidas y envíos gratis,2025-08-10
FD-00591,Emma Lawrence,Oro,3272,15% en todo + acceso anticipado,2025-08-15
FD-00592,Rebecca Garcia,Plata,3462,10% en bebidas y envíos gratis,2025-07-16
FD-00593,Sydney Williamson,Bronce,4217,5% descuento en snacks,2025-08-17
FD-00594,Adriana Kramer,Bronce,2851,5% descuento en snacks,2025-06-11
FD-00595,Gabriel Patterson,Oro,3618,15% en todo + acceso anticipado,2025-06-14
FD-00596,Gina Sanchez,Platino,464,20% en todo + regalos exclusivos,2025-06-16
FD-00597,Heather Brady,Plata,2020,10% en bebidas y envíos gratis,2025-07-15
FD-00598,Matthew Tran,Bronce,2899,5% descuento en snacks,2025-05-24
FD-00599,Sean Mercer,Oro,4413,15% en todo + acceso anticipado,2025-08-21
FD-00600,David Hicks,Oro,4388,15% en todo + acceso anticipado,2025-08-06
FD-00601,Gregory Smith,Bronce,4941,5% descuento en snacks,2025-05-29
FD-00602,Nicole Holmes,Bronce,2298,5% descuento en snacks,2025-07-01
FD-00603,Taylor Hughes,Oro,924,15% en todo + acceso anticipado,2025-06-21
FD-00604,Raymond Gilbert,Bronce,4919,5% descuento en snacks,2025-07-30
FD-00605,Ralph Dodson,Plata,336,10% en bebidas y envíos gratis,2025-08-10
FD-00606,Carlos Robinson,Bronce,3273,5% descuento en snacks,2025-08-12
FD-00607,Lauren Murphy,Plata,566,10% en bebidas y envíos gratis,2025-06-21
FD-00608,Miguel Bruce,Plata,1115,10% en bebidas y envíos gratis,2025-05-24
FD-00609,Daniel Scott,Plata,3111,10% en bebidas y envíos gratis,2025-08-22
FD-00610,Kenneth Quinn,Plata,4834,10% en bebidas y envíos gratis,2025-06-17
FD-00611,Phillip Long,Oro,2194,15% en todo + acceso anticipado,2025-07-22
FD-00612,Dominique Rodriguez,Bronce,1729,5% descuento en snacks,2025-07-06
FD-00613,Melanie Todd,Bronce,210,5% descuento en snacks,2025-07-29
FD-00614,Lance Ruiz,Bronce,3869,5% descuento en snacks,2025-06-17
FD-00615,Steven Castillo,Plata,2828,10% en bebidas y envíos gratis,2025-06-04
FD-00616,Joseph Santos,Bronce,2865,5% descuento en snacks,2025-07-02
