client_id,nombre,email,telefono,genero,fecha_registro,registro_valido
CL-00345,123,leopoldoluna@example.net,5703154320607,Masculino,2025-03-18,True
CL-10104,Victoriano Infante Rozas,mariano02@example.net,9835998210691,Masculino,2024-02-28,True
CL-00347,Marcos Martorell Tenorio,abigail58@example.org,6741815296399,Femenino,2024-07-29,True
CL-00348,Candela Uribe Morera,kperez@example.org,34984760705,Femenino,2025-06-09,True
CL-10105,Felicia de Bilbao,flavio15@example.org,9736144761557,Femenino,2024-08-21,True
CL-10106,Jennifer del Parejo,campomodesto@example.net,6790662865043,Masculino,2025-05-11,True
CL-10107,Mireia Odalys Agustín Villalba,benaventeteodoro@example.net,0861405068565,Masculino,2025-05-09,True
CL-00354,Sergio Frutos Yuste,nievescorrea@example.net,6435772745846,Masculino,2024-07-17,True
CL-10108,Andrés Córdoba Sales,primitivo93@example.org,6657946601947,Masculino,2024-04-12,True
CL-10109,Emelina Montenegro Narváez,hernandezcatalina@example.com,2269936516173,Masculino,2023-08-31,True
CL-10110,Hipólito Calleja Roig,villegaseloy@example.org,1700054212894,Masculino,2023-11-23,True
CL-00358,Melania Corona Mas Morell,anselmoolmedo@example.org,1873207422554,Femenino,2024-03-01,True
CL-00359,Jonatan Lara-Barral,vilaplanarico@example.org,1115045251331,Femenino,2024-05-25,True
CL-00361,Ileana Haro Fajardo,consuelo21@example.net,8337388909012,Masculino,2023-09-11,True
CL-10112,Haroldo Tejera,hpou@example.net,2265933986898,Masculino,2023-10-12,True
CL-00363,Fidel Fajardo Ariño,palomoevita@example.com,3696984611929,Masculino,2024-09-03,True
CL-00364,Sancho Alarcón Porras,bartolomecordoba@example.com,3736083318185,Masculino,2024-09-09,True
CL-10113,Carlota Nélida Fortuny Franco,morenobenjamin@example.com,0321022646164,Femenino,2024-10-09,True
CL-00366,Emma Escalona Gil,wrodrigo@example.net,3167015306946,Femenino,2023-09-10,True
CL-10114,Fernando del Llano,baldomeroherrera@example.com,0172628401266,Masculino,2025-07-02,True
CL-10115,Olga Requena Alcalde,urosello@example.net,5714814991198,Masculino,2024-08-14,True
CL-00371,Amelia Suárez,anabel82@example.org,0599877362629,Femenino,2023-12-24,True
CL-00373,Ramiro Cobos Carvajal,solsonafernanda@example.net,6508852028823,Masculino,2024-01-28,True
CL-10116,Silvia de Tejera,herminiosales@example.net,8885858471293,Femenino,2023-11-20,True
CL-00375,Patricio Company Llobet,lledoharoldo@example.net,6351201653263,Femenino,2024-03-19,True
CL-10117,Pascuala Rius Vidal,leandro00@example.org,4997619024778,Femenino,2024-11-13,True
CL-00377,Eufemia Hurtado-Sureda,gcampoy@example.net,2104351053495,Femenino,2025-04-04,True
CL-00378,Nazaret Tormo Juan,jose-angelrius@example.net,4488924644708,Masculino,2023-12-01,True
CL-00379,Paulina Leal,almudenabellido@example.net,8270372536913,Femenino,2024-09-23,True
CL-00381,Amor Correa Belda,esperanza66@example.com,9464391200379,Femenino,2023-10-21,True
CL-00382,Cándido Manrique-Segarra,ferrerareyes@example.net,6690125117240,Femenino,2024-02-14,True
CL-00383,Camilo Canet-Aller,espejochus@example.net,9878269713078,Femenino,2024-12-25,True
CL-00385,Ciríaco Nuñez Arroyo,muletprimitivo@example.org,4477597195131,Masculino,2024-09-23,True
CL-10118,Francisco Jose Olivé-Palomares,teresitahervia@example.com,0632219051871,Femenino,2024-08-21,True
CL-00387,Hilda Rozas Carretero,ysantos@example.org,5004510504503,Femenino,2025-01-09,True
CL-10119,Nadia Portero-Bayona,manujurado@example.com,6682758326461,Femenino,2024-06-30,True
CL-10120,Áurea Romero León,hildaaller@example.net,0988047387265,Masculino,2025-03-29,True
CL-00391,Teo Roma Fabra,atilio90@example.org,3479530488359,Masculino,2024-09-24,True
CL-10121,Cintia del Silva,maxima31@example.org,2255955283911,Femenino,2024-03-11,True
CL-00393,Onofre del Córdoba,dmoles@example.com,5955999306174,Masculino,2023-12-13,True
CL-00394,Evaristo Saavedra,climaco20@example.net,2198768525832,Masculino,2024-11-15,True
CL-00395,Herberto del Recio,martinfabregas@example.net,7036545947137,Masculino,2025-07-11,True
CL-10122,Arturo del Miró,joseacero@example.net,3201425105616,Masculino,2024-05-05,True
CL-10123,Carmina Menéndez Carbajo,albinasegarra@example.net,8187078414919,Masculino,2024-02-06,True
CL-00399,Cayetana Doménech Barroso,juan-carlos16@example.org,8762037524428,Femenino,2024-01-13,True
CL-10124,Teobaldo Salvador Duran,jacintopaniagua@example.net,6129360522911,Masculino,2023-10-01,True
CL-10125,Marisol Torrents Pelayo,armidaferrandez@example.net,2344863956778,Masculino,2024-07-12,True
CL-00403,Pastor Canales Aguilar,zacarias68@example.com,4402960884717,Femenino,2024-07-30,True
CL-00404,Asdrubal Ocaña Montalbán,sfeijoo@example.net,6009093982445,Femenino,2024-05-21,True
CL-10126,@Oliver,valencianoolivia@example.net,6828845098341,Masculino,2024-07-16,True
CL-10127,Hipólito de Salcedo,martinpaz@example.net,8493827404837,Femenino,2024-10-09,True
CL-00407,Apolinar Gabaldón Tejera,scasares@example.org,4445049095276,Femenino,2024-03-10,True
CL-00409,Narcisa Cazorla Mayoral,palaciogerardo@example.com,3424081067478,Femenino,2024-05-14,True
CL-10129,Carla Criado Nogués,elodiaarco@example.org,4171700441246,Femenino,2025-01-09,True
CL-00412,Victor Núñez Tejedor,nrocha@example.org,5312144728369,Masculino,2024-07-03,True
CL-00413,Candelaria Paulina Palacio Colom,andres-felipe66@example.net,3735594817501,Femenino,2025-04-27,True
CL-00414,Rosa Bertrán Almeida,tiborra@example.com,9511929629010,Femenino,2000-01-01,True
CL-00415,Cornelio Anastasio Villaverde Mir,gilbertonunez@example.com,2627231725003,Masculino,2024-07-02,True
CL-00416,Lucho Morera,mlluch@example.net,1126305713089,Masculino,2025-05-11,True
CL-00417,Yaiza Avilés Velasco,africavilalta@example.org,0306019383595,Masculino,2024-02-17,True
CL-00418,Victoria Andreu-Uriarte,osans@example.com,8385653565783,Masculino,2025-07-06,True
CL-10130,Melisa de Múgica,opineda@example.org,2859522756765,Masculino,2025-08-05,True
CL-00421,Filomena Miralles,tomasa77@example.com,7207403034717,Femenino,2025-01-14,True
CL-00422,Emigdio Garrido Roldan,matildebarbero@example.com,0839307834815,Masculino,2024-03-25,True
CL-10132,Apolonia Raquel Canales Bayona,afajardo@example.org,9972791698968,Femenino,2024-07-28,True
CL-00425,Joaquín de Requena,gil89@example.com,0266490149969,Masculino,2025-04-14,True
CL-00426,Maximino Perea-Madrid,melisa11@example.org,4361630061513,Femenino,2024-05-12,True
CL-00427,Iván Ambrosio Blazquez Ordóñez,molespaulino@example.com,2840509824174,Masculino,2023-11-14,True
CL-00428,Baudelio Abella Medina,ismael88@example.com,7599678390011,Femenino,2024-05-25,True
CL-00429,Andrés Felipe Tejedor Francisco,usarabia@example.org,3201385921996,Femenino,2024-10-27,True
CL-00431,Hermenegildo Salgado Vicens,ovarela@example.net,5041588337433,Femenino,2024-05-03,True
CL-10133,Eutimio Gras Linares,miguelroldan@example.com,9003780954440,Masculino,2025-04-06,True
CL-10134,Haydée Rosell,sorianonelida@example.net,7777069985091,Femenino,2024-01-04,True
CL-10135,123,uandres@example.org,2649513206407,Femenino,2024-05-28,True
CL-00436,Telmo Arroyo Nicolau,kisern@example.net,1373719357357,Masculino,2024-07-15,True
CL-00437,Griselda Cadenas-Segarra,mariana96@example.org,1306838983995,Masculino,2023-09-18,True
CL-00438,Claudia Angelina Ibarra Castilla,alcaldelourdes@example.com,0291167382655,Masculino,2023-09-11,True
CL-00439,Bruno Jover Ibáñez,delfinabarco@example.com,6500942909665,Femenino,2025-04-21,True
CL-10137,Rosendo Sosimo Lopez Ramis,sanzmaxi@example.com,9477127775683,Masculino,2024-07-10,True
CL-00442,Ruperta Marin Marco,olegario73@example.org,8687836623157,Masculino,2024-10-31,True
CL-00443,Cloe Ariza,monteroaurelio@example.org,9456938935614,Masculino,2023-10-22,True
CL-10138,Nicodemo Galiano Farré,miriam92@example.net,2410594481827,Femenino,2025-01-15,True
CL-00446,Desiderio Solera Colomer,jorgesantamaria@example.org,6674588721435,Femenino,2025-05-19,True
CL-00447,Rosa Simó Belmonte,alejandracastro@example.net,0140019625145,Masculino,2024-01-12,True
CL-00448,Águeda Eli Tena Gilabert,maria-fernandasalom@example.org,3687362674296,Masculino,2024-05-18,True
CL-10139,Andrés de Sola,giberttania@example.org,0744677620911,Femenino,2025-06-16,True
CL-00451,Heraclio Armas Bellido,craya@example.org,0617996462478,Masculino,2024-05-19,True
CL-00452,Abraham Torre Aller,atiliogonzalez@example.com,4898854954627,Masculino,2025-04-08,True
CL-00453,Aristides Martín Colomer,marianomartorell@example.com,7079407013759,Masculino,2024-06-08,True
CL-00454,Sandra Castell,acuervo@example.net,2984045701951,Femenino,2025-05-04,True
CL-00455,Eliana Calderon Serrano,aroa33@example.net,6085820705860,Masculino,2024-04-24,True
CL-00457,Alcides Vicente-Ros,alejandra15@example.org,2739838486391,Masculino,2025-02-27,True
CL-10140,Julio Franco Escribano,bsole@example.org,4678123790817,Masculino,2024-05-17,True
CL-00459,Ambrosio Figueroa Novoa,ovidiohervas@example.net,0206602555297,Masculino,2025-08-14,True
CL-00461,Samanta Manjón Belmonte,horacio05@example.org,2357607649130,Masculino,2025-05-01,True
CL-10142,Manu Córdoba Rivas,bamaya@example.org,1449212415205,Masculino,2025-04-20,True
CL-00463,Alba Castillo Guerra,gsantamaria@example.org,0694638337556,Femenino,2024-12-22,True
CL-00465,,sancho53@example.org,0674151090163,Femenino,2025-06-28,True
CL-10143,Haroldo Marti Berrocal,nidia47@example.net,5748461433088,Femenino,2024-09-24,True
CL-00467,Florencia Aitana Boada Díez,ursula27@example.net,6459519920512,Femenino,2023-09-02,True
CL-00468,Juan Francisco Pomares Aguado,alcides63@example.com,34888908186,Masculino,2024-05-24,True
CL-10144,Vicenta Alonso Ángel,lbastida@example.net,7057847527180,Femenino,2025-08-17,True
CL-00471,Encarnita Ojeda Andrés,ysanabria@example.org,7707310191744,Masculino,2025-07-31,True
CL-10145,Nuria Mateo,anayamaxima@example.net,9667778646217,Masculino,2024-11-07,True
CL-00473,Olga del Sastre,pioalcalde@example.org,5530300903772,Masculino,2024-04-02,True
CL-00474,Curro de Briones,ymachado@example.org,1146845338229,Masculino,2023-09-25,True
CL-10146,Josep Julio César Puerta Jerez,hpuga@example.com,7799036290477,Masculino,2024-05-02,True
CL-00476,Máximo Jaume Amigó,rpino@example.org,4758707733563,Masculino,2024-02-11,True
CL-00477,Tomasa Rosario Muñoz Garcés,georgina18@example.org,3200153279569,Femenino,2024-02-26,True
CL-10147,Calixta Porcel Catalán,gabinosegarra@example.net,6438360498073,Femenino,2024-09-08,True
CL-00479,Edelmira Concha Lara Crespi,guadalupeminguez@example.com,0830755290070,Masculino,2024-08-23,True
CL-00481,Vinicio Javier Tomé Macias,cabreralisandro@example.com,6807506283500,Masculino,2024-02-29,True
CL-10149,Luisina Narváez Dalmau,lucianocuadrado@example.net,6369736594020,Femenino,2025-02-13,True
CL-10150,Eutimio Fuster Barón,bperello@example.org,4769452494178,Femenino,2025-02-06,True
CL-10151,Isabela Fernandez Palomino,lenriquez@example.org,4784401053531,Masculino,2025-03-01,True
CL-00485,Borja Vendrell Lago,rferran@example.org,7045496732504,Masculino,2025-05-14,True
CL-00486,Anastasia Mascaró-Guillén,peraricardo@example.org,9569590982310,Masculino,2000-01-01,True
CL-10152,Germán de Alberto,ainarariera@example.org,0335494666625,Masculino,2023-11-09,True
CL-10153,Amada Gutiérrez Pereira,lunacifuentes@example.com,0586355951810,Femenino,2025-06-17,True
CL-00489,Ruben Izaguirre Ramos,garmendiagaston@example.com,3745348586700,Femenino,2024-09-05,True
CL-00490,Felisa Pinedo Vélez,danilo07@example.org,1832032409191,Masculino,2025-05-19,True
CL-00491,Itziar Agustina Salinas Rosell,carmina92@example.com,9511671683870,Femenino,2023-10-31,True
CL-10154,Jose Francisco Prat Vives,yblanes@example.net,7898037918205,Femenino,2025-08-16,True
CL-00494,Guiomar Lasa,cintiamateo@example.net,5485945353783,Masculino,2025-05-14,True
CL-00495,,severianocosta@example.net,3411602157537,Masculino,2024-04-23,True
CL-00497,Encarnacion Doménech Alcaraz,pelayo41@example.com,7527495066312,Femenino,2024-03-08,True
CL-00498,Modesto Pascual Reig Barón,jose-antonio25@example.net,0106965709697,Masculino,2024-06-16,True
CL-00499,Félix Pol Pons,nmarin@example.com,0439053812288,Femenino,2025-06-06,True
CL-00501,Lino Núñez,telmo16@example.org,5649616818356,Femenino,2025-06-26,True
CL-00502,Benjamín Planas Vallés,juradomanola@example.net,4268167390725,Femenino,2023-11-27,True
CL-00503,Iván Fábregas Jimenez,asuncionjaen@example.org,4367257192291,Femenino,2023-09-09,True
CL-10156,Albano Yáñez Riba,teclarodrigo@example.org,6001873155382,Masculino,2023-12-12,True
CL-00506,José Mariño Cervantes,ramonabonilla@example.net,5405820051291,Masculino,2024-02-02,True
CL-10157,Rico Riera Carranza,andreaescriva@example.com,8885748942879,Femenino,2024-08-22,True
CL-00508,Sebastian Benjamín Carreño Rivera,viniguez@example.com,3907589962168,Femenino,2023-10-31,True
CL-00509,Dora Pulido Sainz,maximino35@example.org,0264119258223,Femenino,2024-11-03,True
CL-00511,Fernando Ramirez-Nicolau,ccuadrado@example.org,3770168178265,Masculino,2024-06-29,True
CL-10160,María Manuela Céspedes-Galindo,elisabetmarquez@example.com,9402708606449,Masculino,2024-06-10,True
CL-10161,Angélica Giner Pedro,cebriannicolau@example.com,8558562869097,Femenino,2025-05-19,True
CL-00515,Cándida Alba Exposito,santamariaalbano@example.com,9787066357665,Femenino,2023-12-18,True
CL-00517,Hector Boada,florencio07@example.com,4979551171758,Femenino,2025-04-08,True
CL-00518,Perla España-Arnau,arteagacasandra@example.com,2666837946883,Masculino,2024-06-23,True
CL-00519,Haroldo Calisto Colomer Vera,ignacia33@example.com,5805565998482,Femenino,2024-01-19,True
CL-00521,Anastasia Pombo,demetrio66@example.org,2682114162917,Masculino,2024-01-04,True
CL-00522,Arsenio Sainz Escudero,olivertoni@example.org,4429871506660,Femenino,2026-01-01,True
CL-00523,Hilario Méndez Rozas,duenaseliana@example.net,0888369026742,Femenino,2025-06-30,True
CL-00524,Priscila Enríquez Batlle,aristidesarellano@example.com,6745042105941,Masculino,2025-02-22,True
CL-00525,,juradoomar@example.org,0788555752278,Femenino,2025-03-24,True
CL-00526,Alejo Hernando Aragón,geronimolillo@example.com,3151850754294,Masculino,2024-12-22,True
CL-00527,Manola Agustí-Olivé,bgracia@example.net,2029350180790,Femenino,2024-11-27,True
CL-00529,Jafet del Haro,adadiafulgencio@example.org,5319907977159,Masculino,2023-09-14,True
CL-00531,Felicia Pou-Somoza,canizaressol@example.com,4982926953488,Masculino,2025-06-16,True
CL-10164,Judith Baeza Ibañez,dominguezmelania@example.net,5390918519184,Femenino,2024-07-16,True
CL-00533,Arsenio Malo Rosales,bsomoza@example.com,6356098227996,Femenino,2024-10-26,True
CL-10165,Joaquín Ribas Solana,josecuervo@example.com,4584223176527,Femenino,2025-06-21,True
CL-10166,Rosalva de Pagès,camachoamaro@example.org,1028594440265,Masculino,2024-11-09,True
CL-10167,Amada Losada Huerta,enrique79@example.org,9126728536878,Masculino,2025-03-07,True
CL-00537,Maxi Rodriguez,nildapastor@example.net,3485094800608,Masculino,2025-01-04,True
CL-00538,Cintia Rodrigo Mínguez,ybarcena@example.net,1045643758553,Femenino,2025-05-05,True
CL-00539,Román Paredes Martínez,arnaizlucia@example.com,7906163974223,Masculino,2024-01-14,True
CL-00541,Griselda Lopez Río,cantonmayte@example.net,6716107418626,Masculino,2025-02-19,True
CL-00542,América Mercader Lozano,kropero@example.com,5826650667934,Femenino,2024-08-29,True
CL-00543,Marciano Solé Sala,ponciomarti@example.org,7080354776030,Masculino,2025-02-15,True
CL-00545,Nereida Ruiz-Suarez,pherrera@example.org,4827936794043,Masculino,2024-09-11,True
CL-10170,Maxi Acosta Dávila,toledocaridad@example.com,8210304387718,Femenino,2024-12-18,True
CL-00547,Aurelio Barceló Escudero,priscilalaguna@example.com,4325793659815,Masculino,2024-05-28,True
CL-00548,Silvia Noriega-Alberola,azucena59@example.org,4818768171696,Femenino,2024-05-11,True
CL-10171,Adán Cordero Catalán,gertrudisblanch@example.org,1398105617420,Masculino,2024-03-21,True
CL-00551,Itziar Izquierdo Domínguez,rosendoripoll@example.org,5202083626756,Masculino,2023-10-27,True
CL-00553,Marianela Aller Gomila,juanito54@example.com,4556447155499,Masculino,2025-03-04,True
CL-00554,Edmundo Sainz Galvez,rhernando@example.com,3308979491368,Masculino,2024-05-31,True
CL-00555,@Oliver,crescencia61@example.org,3460756881569,Masculino,2024-11-24,True
CL-10172,Geraldo Prats Cuadrado,guillengregorio@example.com,1969160289122,Femenino,2025-05-29,True
CL-00557,Melania Eloísa Falcó Guardiola,herberto02@example.com,0313018171024,Masculino,2024-07-03,True
CL-00558,Chema Jacobo Fábregas Roman,oacero@example.com,1866537085057,Femenino,2000-01-01,True
CL-10173,Tatiana Amo Ureña,godofredo29@example.org,9310138801211,Masculino,2024-05-04,True
CL-00560,Adelina Frías Amo,larranagalucio@example.net,7270291501173,Masculino,2024-12-27,True
CL-00561,Marcelo Pulido Tomas,bravojuan-jose@example.org,1060451095285,Femenino,2025-03-06,True
CL-00562,Azahara Ferrándiz-Molins,gdavila@example.com,5606500234159,Masculino,2023-11-13,True
CL-00563,Claudia Granados-Aparicio,sergio90@example.com,8234020878641,Femenino,2023-08-25,True
CL-00565,Felipe Gargallo Sánchez,ruben61@example.com,6388299222260,Femenino,2025-04-02,True
CL-00566,Carmela Hernandez Ramón,nazaretmascaro@example.org,4684885744400,Masculino,2024-08-24,True
CL-00567,Álvaro Talavera Rosado,smayo@example.net,1482243133114,Femenino,2025-06-11,True
CL-00568,José Luis León Jordá Sierra,isaac31@example.com,7275712538101,Femenino,2024-06-30,True
CL-00569,Nando de Expósito,alejo64@example.org,1252320017142,Femenino,2024-12-07,True
CL-00571,Yago Amílcar Ordóñez Arteaga,mirta54@example.com,1775990978542,Masculino,2024-04-06,True
CL-10175,Claudio Amor Salinas,anselmopalmer@example.org,1008244106006,Femenino,2023-10-25,True
CL-00573,Amancio Guzmán Díez,godofredo16@example.net,4173273920157,Masculino,2025-01-14,True
CL-10176,Odalys Bernal Saura,ymorell@example.net,5748907650902,Masculino,2024-09-08,True
CL-00575,Jordi Lillo Blanca,rojasariel@example.com,0227948540464,Femenino,2024-01-13,True
CL-00577,Amado de Manzanares,jose-miguelcarpio@example.net,9788857132830,Masculino,2023-08-28,True
CL-00578,Baldomero Bayón Borrell,asensiocornelio@example.com,2662186799541,Femenino,2024-06-17,True
CL-00579,Lupe Ferreras Lara,gonzalo54@example.org,3635304023949,Masculino,2025-03-12,True
CL-00581,Clarisa Fuster Heredia,jcabello@example.net,2614996761201,Masculino,2024-09-04,True
CL-10177,Marcia Batlle,fsoriano@example.com,2502342217101,Masculino,2023-09-21,True
